63592,al,884,12,39,25,111764.33
63593,ws,614,89,27,83,356506.46
63594,mn,975,11,13,41,156306.45
63595,ml,9,4,5,30,168298.51
63596,io,695,45,33,32,538498.82
63597,gy,792,13,15,21,290927.48
63598,gy,33,60,24,97,116906.15
63599,kn,157,20,13,81,951146.29
63600,ms,992,38,7,72,380698.99
63601,hr,515,81,42,15,948801.18
63602,sk,913,28,42,59,963226.8
63603,pg,13,40,27,66,589568.96
63604,tn,541,6,12,79,79278.91
63605,kn,800,100,37,53,533865.74
63606,gb,987,36,41,34,515620.12
63607,ml,392,3,14,46,47557.69
63608,bi,22,1,10,28,8695.56
63609,fo,560,5,47,4,10838.58
63610,sn,952,98,5,56,446581.65
63611,ma,516,6,11,80,291945.25
63612,us,389,5,35,18,678028.2
63613,gq,553,52,24,15,197690.98
63614,kz,243,27,16,54,265419.45
63615,kn,455,58,23,60,223923.51
63616,bt,554,100,20,84,810472.86
63617,fk,572,90,54,69,528343.44
63618,ky,916,26,22,57,567286.61
63619,nu,203,68,54,74,899571.4
63620,bd,578,13,38,76,651910.39
63621,pl,945,25,18,45,450745.13
63622,gb,879,45,45,72,770011.11
63623,us,946,33,33,50,115112.42
63624,io,135,54,5,89,430486.01
63625,lr,983,74,47,51,993643.13
63626,mz,570,67,1,80,202341.01
63627,pm,418,95,36,55,931511.23
63628,hu,732,71,38,31,350412.73
63629,li,238,77,47,40,316814.2
63630,sm,639,50,9,82,535409.04
63631,gt,226,13,23,85,671619.66
63632,ag,607,54,13,92,666523.3
63633,gg,737,37,3,34,470822.74
63634,dz,89,99,48,84,531598.08
63635,pe,601,1,1,97,431375.23
63636,bt,60,70,18,71,647240.14
63637,pm,479,10,15,40,633556.87
63638,pw,470,59,35,73,271182.68
63639,ki,725,6,9,39,296318.32
63640,mq,951,11,1,44,290800.06
63641,bm,305,47,13,46,61294.49
63642,lr,580,17,50,13,826620.09
63643,tn,870,23,40,7,377894.7
63644,gl,18,70,37,44,154929.37
63645,cn,503,76,42,95,616273.82
63646,ug,183,5,29,68,964521.47
63647,na,407,25,4,22,818880.79
63648,st,14,83,48,87,210672.58
63649,mx,492,75,37,19,107610.6
63650,ch,994,69,23,38,279744.37
63651,am,717,36,5,93,425824.95
63652,gp,372,46,9,48,219716.46
63653,pt,810,63,6,59,433394.42
63654,sj,956,36,53,60,514057.64
63655,hr,560,61,47,65,543134.91
63656,bm,611,68,26,39,714953.12
63657,mo,411,48,24,42,753057.78
63658,ec,474,44,45,39,195435.2
63659,kz,6,79,20,76,574272.03
63660,ug,49,58,3,99,427192.83
63661,as,248,82,14,88,604054.46
63662,st,882,20,51,30,516227.91
63663,cg,934,55,24,42,793886.79
63664,py,90,28,26,93,590497.96
63665,pf,274,60,2,4,733582.83
63666,mg,797,39,35,18,926285.25
63667,gm,453,5,4,96,793149.89
63668,li,896,1,12,10,598594.74
63669,py,59,45,32,20,526357.72
63670,cm,550,32,1,86,387736.32
63671,cm,520,73,35,49,917364.56
63672,sd,191,59,14,79,34198.95
63673,pw,403,15,40,79,735152.66
63674,sd,416,96,20,37,576057.41
63675,se,836,93,25,53,293520.32
63676,bb,484,6,24,30,78417.64
63677,my,328,36,21,71,306673.75
63678,fi,239,6,19,62,937902.33
63679,pw,246,29,45,41,501310.31
63680,bd,331,98,35,38,481045.25
63681,am,532,86,38,64,946902.28
63682,gd,226,72,47,94,883068.55
63683,nr,831,52,20,5,81363.36
63684,bs,773,34,31,67,283309.39
63685,ki,513,48,31,10,155312.64
63686,li,129,78,42,18,871347.92
63687,md,61,28,42,16,694260.84
63688,cm,589,45,2,56,910863.49
63689,om,436,43,18,88,152429.16
63690,mo,510,19,6,90,219326.69
63691,gd,711,84,2,56,195529.04
63692,km,50,40,26,13,857648.88
63693,vu,331,35,11,75,767458.1
63694,gy,783,18,9,60,137601.33
63695,bn,962,31,13,51,209659.98
63696,at,947,95,21,85,358032.42
63697,ht,561,78,32,12,393375.01
63698,es,857,29,53,75,33048.34
63699,jp,395,13,50,74,437081.82
63700,br,163,67,45,56,155581.84
63701,sr,846,62,47,64,439956.67
63702,lb,229,78,49,96,221666.71
63703,cy,613,53,56,97,422780.68
63704,bh,376,75,2,71,452430.46
63705,so,435,66,17,74,32435.69
63706,pn,186,17,9,26,685432.4
63707,dk,753,100,53,45,603073.12
63708,sd,691,42,33,2,174261.86
63709,ae,387,78,39,68,368203.43
63710,mq,378,22,11,43,801346.89
63711,md,143,25,25,13,153115.7
63712,mx,792,11,56,75,829583.34
63713,kh,446,17,37,44,70154.07
63714,pt,537,7,8,38,17397.75
63715,mz,91,42,29,80,364549.03
63716,ms,933,8,44,43,851556.43
63717,ai,862,94,47,6,773752.75
63718,de,850,86,44,9,995035.04
63719,om,824,88,29,72,438259.48
63720,km,643,25,50,33,580103.76
63721,vn,748,21,3,15,141272.88
63722,et,500,45,39,63,767132.48
63723,sl,899,14,21,8,86879.02
63724,mr,595,29,49,24,376248.32
63725,pl,136,53,14,15,225691.81
63726,it,465,61,20,27,720646.71
63727,pk,925,91,43,17,751755.05
63728,rs,313,82,41,87,774525.49
63729,nl,784,48,44,14,554424.98
63730,nz,897,40,41,26,67755.23
63731,sk,975,20,43,98,360805.01
63732,vu,631,28,30,97,115708.94
63733,qa,83,71,44,31,109631.09
63734,tk,772,51,14,96,388594.31
63735,tc,157,60,27,77,321257.73
63736,io,600,45,48,42,619222.27
63737,dj,779,60,23,39,249902.56
63738,sg,175,60,45,54,366735.56
63739,an,410,14,20,62,61625.25
63740,lr,771,84,15,5,135960.46
63741,au,24,56,55,58,102446.81
63742,lt,901,56,16,57,407071.86
63743,fk,370,3,47,17,788710.96
63744,tt,831,71,32,37,617235.58
63745,md,602,1,51,11,940100.29
63746,mh,96,9,44,38,282202.54
63747,ai,219,14,24,15,861594.93
63748,es,488,96,40,62,268024.17
63749,aw,488,84,19,30,330349.93
63750,my,904,72,56,40,830842.19
63751,pm,592,32,33,51,369794.34
63752,jp,245,10,38,19,329281.04
63753,nl,67,12,36,92,985754.39
63754,sz,439,20,27,85,567654.41
63755,et,855,9,10,64,5573.99
63756,is,893,1,10,10,572971.2
63757,kr,640,76,19,79,548782.55
63758,kw,45,49,27,92,489910.35
63759,mt,548,57,13,20,602367.85
63760,ee,966,70,20,97,432503.05
63761,ir,602,100,9,47,304966.45
63762,mr,97,18,28,11,779282.84
63763,iq,548,45,5,39,159205.04
63764,gn,164,55,15,44,583803.34
63765,cy,520,43,29,89,616007.23
63766,bf,316,86,42,82,189698.64
63767,jp,147,3,6,12,896387.55
63768,gy,674,59,54,7,584654.38
63769,ge,641,80,34,69,459373.79
63770,mt,51,75,25,14,279990.71
63771,dz,20,82,5,47,167443.96
63772,sa,285,51,29,61,810053.05
63773,mc,858,63,3,100,921240.86
63774,gd,592,65,10,16,332749.52
63775,er,156,58,25,58,269779.11
63776,kr,317,50,54,87,495514.84
63777,et,494,4,2,18,636820.68
63778,fm,80,90,35,49,354307.3
63779,bf,556,13,47,14,987650.62
63780,vg,124,56,54,82,307649.82
63781,pa,589,86,39,56,523544.92
63782,ye,40,8,31,52,299447.24
63783,sc,464,100,23,96,470784.53
63784,kz,78,9,14,41,516351.02
63785,an,653,40,48,63,629511.16
63786,bh,480,91,25,39,828906.26
63787,hr,901,86,39,97,580949.97
63788,us,244,53,31,49,490243.65
63789,br,688,54,37,17,202007.59
63790,td,58,8,52,52,438747.59
63791,gh,796,45,12,6,215827.74
63792,tg,236,41,29,100,474961.02
63793,je,571,89,28,55,801056.46
63794,mx,621,63,21,26,90067.67
63795,ls,664,38,22,12,555322.49
63796,pt,930,12,35,4,736521.25
63797,dz,764,28,10,60,610475.74
63798,si,819,79,15,83,790272.78
63799,ye,598,32,48,20,869382.65
63800,gl,284,73,6,74,9827.54
63801,mc,452,32,5,44,409050.58
63802,sr,664,34,15,68,87856.4
63803,ir,991,46,32,99,197399.62
63804,sy,372,81,54,80,974094.91
63805,lr,517,81,31,78,901270.18
63806,bw,72,65,17,9,296583.44
63807,co,248,76,35,95,882355.73
63808,sa,132,75,37,98,805619.5
63809,ms,580,68,19,47,261882.92
63810,dm,465,40,36,28,513914.7
63811,cz,595,28,52,44,450983.77
63812,gg,588,92,37,51,177580.96
63813,se,591,30,46,69,314016.44
63814,bw,480,59,48,84,58829.79
63815,ua,148,9,10,81,754823.06
63816,sm,433,2,25,12,427192.88
63817,ug,464,31,11,76,186429.39
63818,do,35,73,8,31,515818.17
63819,na,403,75,22,26,219297.94
63820,to,372,60,16,76,249412.85
63821,tg,338,48,11,37,154351.3
63822,eh,182,10,44,44,156474.19
63823,aq,807,72,42,68,622273.89
63824,gq,363,82,13,62,870746.93
63825,mx,378,12,7,54,884937.27
63826,gq,741,73,27,90,610375.14
63827,om,312,34,14,13,247453
63828,so,759,98,49,86,624783.76
63829,ky,85,19,21,74,119001.27
63830,bo,470,88,54,93,215137.68
63831,am,86,11,15,51,802991.01
63832,bj,786,18,37,87,446184.18
63833,kw,198,40,45,81,475754.49
63834,am,276,45,15,64,707299.21
63835,ai,686,50,52,85,236110.9
63836,sr,85,15,18,49,536176.46
63837,dz,638,57,46,37,146997.31
63838,be,158,95,15,71,639464.22
63839,cd,867,19,25,32,880083.08
63840,co,69,50,14,98,330079.36
63841,mo,650,44,4,91,247476.8
63842,ua,855,39,56,97,964255.1
63843,pt,550,28,6,3,102870.03
63844,gm,116,57,50,78,9443.13
63845,ug,457,58,15,96,48283.07
63846,ec,744,41,55,27,376660.86
63847,bo,943,6,15,59,983728.85
63848,mr,601,75,15,79,501436.74
63849,sr,532,97,1,41,21116.79
63850,ls,205,21,21,26,611656.16
63851,kp,680,100,15,60,736856.38
63852,np,863,73,20,13,258505.34
63853,um,161,62,41,57,860208.15
63854,ag,803,88,30,76,779222.32
63855,si,102,24,26,79,361089.87
63856,mt,374,2,14,59,469227.82
63857,tc,24,7,26,24,739443.38
63858,de,251,12,30,9,267714.85
63859,qa,525,11,36,20,951556.58
63860,tk,100,98,36,39,964087.95
63861,gn,666,81,53,26,793393.89
63862,dz,869,60,47,16,67622.91
63863,kg,731,1,15,80,543429.35
63864,kw,740,50,33,9,796264.84
63865,kw,662,32,30,26,167154.01
63866,cv,184,87,41,80,400678.7
63867,gu,657,88,41,10,839306.34
63868,my,879,70,49,24,578760.5
63869,ml,896,82,11,71,831023.03
63870,ar,789,76,19,68,853268.72
63871,sh,212,77,46,85,229726.37
63872,bg,39,38,18,78,587918.27
63873,tk,857,80,34,26,294626.77
63874,uz,713,9,16,30,381669.06
63875,za,662,71,1,51,506171.51
63876,ng,288,20,34,95,787492.08
63877,sz,130,89,16,84,665952.5
63878,jm,597,85,28,39,69065.54
63879,pt,813,69,35,42,636190.13
63880,by,770,4,25,98,969143.77
63881,pl,564,22,19,27,492187.65
63882,id,713,8,19,34,303473.01
63883,ru,606,94,24,17,684882.63
63884,dj,997,40,6,15,975868.93
63885,fm,892,12,46,65,810540.81
63886,ug,927,77,36,56,540702.26
63887,mc,995,51,48,5,717699.92
63888,ar,785,40,53,68,824630.85
63889,sa,897,2,13,30,430149.24
63890,aq,333,18,50,59,779155.5
63891,ng,451,11,21,100,311603.07
63892,eg,463,79,23,28,341330.96
63893,et,891,29,28,34,334641.45
63894,ge,698,68,42,49,13054.56
63895,dm,172,37,20,5,495932.18
63896,bh,908,38,2,28,11457.57
63897,za,558,31,13,11,814879.56
63898,bj,900,31,51,11,784233.34
63899,lt,760,97,15,65,923700.9
63900,ws,946,80,41,49,573085.79
63901,sk,676,23,53,44,824012.25
63902,cv,466,66,37,71,369899.18
63903,ly,392,14,42,53,100527.33
63904,sj,681,64,34,5,201472.06
63905,gm,689,70,20,25,996280.05
63906,lu,926,81,53,44,117968.21
63907,rs,671,51,51,77,8272.58
63908,ch,877,83,22,86,235277.53
63909,by,692,48,26,88,788568.59
63910,lk,896,13,27,31,423304.29
63911,lb,142,15,10,91,374433.84
63912,im,96,86,39,58,919959.59
63913,at,822,25,41,99,911207.88
63914,ck,921,92,9,93,818506.02
63915,mp,588,40,34,53,750098.05
63916,bd,905,67,4,3,923946.95
63917,lb,261,55,34,41,775596.26
63918,pl,366,31,33,67,748277.4
63919,ni,976,8,10,43,448985.16
63920,ro,559,24,53,34,323858.72
63921,fm,186,65,34,84,355052.38
63922,dm,751,32,24,74,3964.72
63923,ae,379,95,16,39,208034.21
63924,ee,57,33,28,70,16445.92
63925,an,967,14,36,89,588675.25
63926,cu,777,72,48,26,808359.7
63927,mv,438,86,16,83,464989.86
63928,tz,875,26,13,42,455126.08
63929,gs,413,9,2,27,875290.28
63930,bg,171,57,43,79,800214.2
63931,hu,41,56,9,23,103069.97
63932,kh,707,47,7,94,268528.24
63933,ec,605,29,15,5,211848.58
63934,am,87,24,20,75,145998.37
63935,gq,946,64,32,85,468849.71
63936,mq,382,59,17,83,126057.17
63937,lc,466,57,19,82,239784.25
63938,jp,671,86,16,91,216727.02
63939,mx,510,4,56,84,28987.62
63940,id,314,92,41,22,788486.35
63941,cc,445,93,2,41,159519.72
63942,pn,19,13,41,14,737709.88
63943,tj,719,16,24,76,162832.66
63944,sn,447,15,39,89,14409.89
63945,an,272,45,27,21,88627.09
63946,tc,255,24,9,20,934208.9
63947,hk,962,6,1,25,182934.6
63948,hr,914,25,15,56,678620.47
63949,lt,493,31,5,72,395925.49
63950,kn,591,34,14,25,213609.88
63951,va,752,1,28,51,96081.92
63952,cz,324,57,7,35,903918.77
63953,mu,253,76,49,80,25850.3
63954,gu,739,32,44,95,698053.71
63955,ma,240,45,54,76,584436.22
63956,sl,159,84,14,70,234540.66
63957,ch,83,17,32,26,792801.98
63958,ro,152,46,51,33,699222.24
63959,sa,613,48,38,90,309248.18
63960,kp,396,62,15,26,21507.3
63961,vn,908,22,31,96,327535.81
63962,es,67,24,51,57,558638.74
63963,ke,118,95,48,94,886922.5
63964,sg,962,6,33,22,953022.05
63965,pt,608,7,19,90,960689.56
63966,cx,250,34,7,36,77380.1
63967,mx,669,88,2,38,516872.84
63968,ie,5,10,28,91,16618.76
63969,sm,885,68,25,14,942237.51
63970,mx,23,81,11,87,800223.27
63971,an,78,64,7,71,513807.86
63972,bb,372,77,40,13,278926.04
63973,dk,236,88,31,49,47115.19
63974,mm,559,37,4,1,289713.2
63975,dj,389,94,3,65,984685.74
63976,cz,455,85,33,53,459174.51
63977,bf,798,25,18,74,540707.18
63978,sb,791,70,31,24,43733.16
63979,gd,1,86,21,100,445761.76
63980,bn,100,62,31,61,327622.2
63981,us,81,69,21,10,838721.22
63982,ws,763,25,41,94,243486.76
63983,pg,101,7,46,23,25534.13
63984,st,594,17,8,52,289489.83
63985,vg,681,37,5,1,542715.4
63986,ls,986,71,19,85,801562.14
63987,sz,731,94,34,58,62000.71
63988,mz,739,8,24,57,438494.22
63989,py,734,98,25,76,692315.94
63990,bw,676,17,51,94,680966.66
63991,ge,989,80,4,68,867079.61
63992,il,853,77,24,31,433846.49
63993,na,948,94,48,69,433969.92
63994,ad,735,75,2,93,513340.32
63995,sr,566,25,48,87,101797.71
63996,me,970,74,34,38,690207.38
63997,gt,704,24,9,89,125224.63
63998,ag,12,29,19,71,67293.23
63999,vg,337,22,13,89,723674.28
64000,gy,208,67,28,90,31360.56
64001,mk,744,14,50,10,980692.89
64002,mm,667,70,18,38,208928.18
64003,nc,890,77,56,75,797532.46
64004,bz,245,60,31,69,386473.67
64005,gp,679,1,14,100,995158.36
64006,nr,490,66,5,78,365499.49
64007,sl,591,19,43,63,389579.34
64008,tv,514,50,3,75,95568.95
64009,ee,570,7,33,80,995066.71
64010,pl,881,92,39,85,1068.49
64011,fk,524,65,49,70,528780.95
64012,ee,825,1,47,15,791159.86
64013,ph,182,36,48,49,632056.84
64014,bf,785,52,16,91,261456.85
64015,iq,81,81,6,59,34287.2
64016,uy,420,74,40,16,523477.58
64017,fj,608,37,10,74,847776.51
64018,cl,158,61,50,4,774727.21
64019,to,320,44,54,8,516637.55
64020,tg,290,63,51,28,136844.99
64021,eh,39,26,9,37,189387.21
64022,de,730,63,17,3,332393.49
64023,gy,694,28,25,18,107930.97
64024,gp,588,60,7,65,944479.68
64025,tn,416,62,31,50,641796.73
64026,kg,878,67,53,31,809935.33
64027,md,649,15,25,32,118280.1
64028,hk,124,90,22,3,857845.06
64029,it,364,37,25,36,467841.74
64030,yt,358,69,23,55,631253.1
64031,ms,627,71,20,56,931652.47
64032,hu,769,69,34,32,58028.24
64033,mt,80,97,50,29,711994.32
64034,hm,991,74,4,91,290573.34
64035,mh,803,29,14,90,585570.07
64036,nc,929,30,55,5,830631.05
64037,mr,41,63,8,61,132257.54
64038,jm,334,69,12,19,334997.25
64039,cl,735,37,55,72,861027.27
64040,mp,883,82,9,57,172577.65
64041,pm,253,31,25,47,315428.98
64042,ar,369,80,20,28,982569.81
64043,it,875,45,45,11,598369.76
64044,me,995,40,32,35,594058.96
64045,kp,47,57,9,97,60779.99
64046,bn,18,73,36,92,328864.17
64047,gy,696,88,13,63,118697.4
64048,ga,195,71,32,75,26867.8
64049,cz,153,100,28,82,208430.51
64050,pk,21,20,47,83,139535.15
64051,md,504,58,54,77,908662.17
64052,fo,548,71,55,39,70792
64053,td,518,20,9,16,842269.25
64054,at,544,50,26,70,611018.58
64055,je,30,36,41,25,825841.82
64056,nf,548,89,20,70,979182.22
64057,ar,505,80,28,20,36501.14
64058,nu,864,50,44,50,391525.11
64059,bn,774,70,3,22,254930.15
64060,sd,405,54,49,63,542719.55
64061,bn,988,5,19,17,518296.55
64062,zw,138,27,5,96,621918.42
64063,gg,146,55,7,42,936924.17
64064,pf,128,32,4,34,837477.2
64065,cr,892,25,30,50,609765.12
64066,dm,81,65,26,18,159633.8
64067,pr,446,70,55,85,669604.36
64068,pl,696,25,3,8,97948.85
64069,mh,638,75,8,47,296463.13
64070,cm,36,74,40,1,52810.63
64071,mh,389,35,21,17,723967.91
64072,hk,299,53,37,8,112578.76
64073,ir,982,43,10,44,532508.95
64074,at,442,43,21,12,861245.36
64075,bz,934,11,17,23,543431.29
64076,uz,91,66,7,56,42932.62
64077,pa,602,96,4,49,80622.61
64078,yt,228,94,5,9,777888.37
64079,nc,483,77,33,93,686649.83
64080,es,139,90,45,15,151230.51
64081,bd,649,49,41,35,692871.8
64082,bs,667,7,3,43,862551.36
64083,lt,243,12,11,91,165803.67
64084,ye,426,51,37,86,803224.02
64085,kp,370,28,44,51,96942.12
64086,tv,16,65,13,64,883944.85
64087,zw,996,60,18,42,46771.73
64088,sm,340,39,13,27,668781.01
64089,be,573,9,44,69,364889.39
64090,nl,650,30,49,33,453254
64091,bt,943,26,32,32,779874.96
64092,km,500,99,28,40,838560.8
64093,sy,913,87,28,10,948158.22
64094,lk,887,10,43,53,628100.28
64095,fr,651,16,17,51,838689.76
64096,gu,325,22,50,9,986569.32
64097,kr,67,8,52,88,238244.37
64098,so,789,41,55,61,573479.57
64099,au,617,20,1,59,663473.91
64100,om,467,38,6,80,602865.98
64101,vg,329,96,39,49,326858.22
64102,tg,483,75,3,84,795452.58
64103,pr,904,80,11,10,326196.54
64104,py,6,14,31,31,100366.89
64105,in,851,77,6,67,843393.02
64106,gy,71,89,39,63,838426.66
64107,vc,790,13,2,8,554379.96
64108,tt,560,19,1,37,663291.19
64109,ws,411,73,48,40,601890.3
64110,dm,912,71,50,73,160255.63
64111,do,689,55,54,99,131047.49
64112,nl,211,25,33,63,141777.11
64113,kp,370,93,35,84,1066.14
64114,et,914,58,51,61,120052.87
64115,wf,781,2,55,42,517346.28
64116,aw,985,73,16,49,489122.74
64117,re,953,8,56,7,337170.28
64118,jo,72,94,10,79,220741.14
64119,ar,205,89,42,62,813083.17
64120,mc,775,87,47,77,894684.01
64121,um,838,90,24,1,903640.39
64122,cc,240,99,53,13,679025.37
64123,td,908,97,1,37,269608.04
64124,ci,271,65,43,26,148999.62
64125,lk,718,85,16,94,698432.67
64126,ms,225,98,25,19,923648.6
64127,mm,205,4,6,100,539232.08
64128,gq,107,91,9,58,147963.62
64129,cl,592,38,52,4,918640.18
64130,sk,289,90,12,63,622809.9
64131,na,14,12,35,27,837562.93
64132,hn,291,21,12,13,452258.46
64133,dj,320,48,50,61,873089.41
64134,bb,475,94,10,16,476997.43
64135,gg,586,10,2,23,305212.83
64136,km,223,8,27,80,721501.35
64137,be,921,75,6,25,579738.21
64138,zm,285,24,21,24,770664.04
64139,dk,490,78,17,74,780963.9
64140,mv,603,3,44,35,730360.23
64141,pa,895,96,54,78,688312.71
64142,mt,255,100,11,47,528910.1
64143,ck,605,90,12,43,52971.84
64144,hn,297,86,5,37,93908.62
64145,py,939,9,5,97,415713.7
64146,tc,597,25,2,7,501281.58
64147,gu,936,97,17,89,90101.25
64148,nl,474,6,16,49,404747.86
64149,ck,679,16,8,41,119032.95
64150,ls,833,90,44,13,446101.84
64151,an,607,74,28,73,315494.91
64152,ec,59,43,22,68,595196.77
64153,na,990,66,4,73,253093.53
64154,cn,390,93,53,17,285559.79
64155,re,310,17,17,33,734967.88
64156,cg,243,19,11,89,531250.13
64157,sy,734,28,25,6,656138.42
64158,sa,773,40,30,53,126617.22
64159,de,786,10,47,56,343087.23
64160,sd,156,92,31,84,17014.07
64161,gd,271,86,20,38,559668.57
64162,im,183,68,45,62,64004.79
64163,er,806,64,55,53,560595.88
64164,sr,756,67,14,31,392813.47
64165,sz,62,63,32,53,857518.44
64166,hm,881,6,3,40,13539.84
64167,bb,725,27,14,67,98858.69
64168,np,298,14,6,86,36872.47
64169,dz,365,22,22,60,435483.26
64170,lv,175,92,54,19,874149.89
64171,an,42,66,30,40,719289.87
64172,pg,819,83,3,100,38948.9
64173,fi,149,13,25,6,675163.75
64174,la,811,42,29,74,491374.01
64175,sb,957,57,54,87,257824.61
64176,pw,485,8,9,35,459138.1
64177,lc,39,25,52,33,109131.5
64178,pw,655,20,11,96,644316.47
64179,et,16,83,52,95,338213.16
64180,md,823,24,29,47,513925.49
64181,si,394,31,1,48,413456.42
64182,it,274,6,48,93,100143.25
64183,sl,913,71,16,97,908638.7
64184,tz,785,90,10,21,685626.96
64185,gu,357,71,4,51,696470.48
64186,th,149,52,55,67,647671.71
64187,bj,693,22,37,16,960512.45
64188,rs,340,14,20,40,650694.05
64189,fm,363,26,35,56,41106.53
64190,dz,561,13,17,78,174047.97
64191,bz,427,25,15,9,678122.83
64192,az,637,27,40,45,726931.64
64193,ar,756,26,17,98,657482.54
64194,lk,245,25,30,42,892686.98
64195,bj,77,87,32,54,42091.68
64196,mu,933,75,43,36,524910.35
64197,bg,529,80,55,76,997202.39
64198,fr,916,2,25,6,772695.36
64199,mt,68,71,5,81,932838.03
64200,an,371,11,9,92,892184.3
64201,nu,124,19,15,43,647520.1
64202,cl,869,25,1,57,79674.3
64203,re,568,20,29,33,58917.93
64204,gb,294,76,54,36,835448.68
64205,sa,755,98,6,14,441407.95
64206,vc,608,95,8,88,268100.68
64207,ag,666,17,15,91,114877.73
64208,tf,665,98,21,82,853041.58
64209,td,73,44,56,23,887614.97
64210,cf,64,7,4,12,552722.68
64211,ms,326,11,10,51,144172.84
64212,bb,93,43,11,29,247470.11
64213,ad,345,51,39,86,15423.26
64214,es,631,71,4,20,805996.83
64215,hm,496,6,9,77,671104.98
64216,bb,706,75,12,49,739949.04
64217,sv,485,23,27,34,500968.69
64218,ls,31,46,32,34,313491.55
64219,sg,456,92,5,71,725587.53
64220,se,192,51,11,23,991301.04
64221,af,956,42,25,23,1167.96
64222,om,578,37,41,27,757632.72
64223,dk,748,96,1,79,997356.19
64224,ck,337,41,41,84,969510.63
64225,pn,945,86,5,89,531701.69
64226,es,631,6,3,38,95652.98
64227,al,579,87,17,31,976579.41
64228,uy,842,24,31,72,253553.78
64229,vg,239,51,21,87,864710.61
64230,cv,956,92,26,60,35078.15
64231,sa,311,80,31,36,950772.46
64232,hn,481,53,22,75,648185.14
64233,gd,428,1,45,22,38654.33
64234,gs,134,88,10,92,833294.41
64235,nf,97,14,44,94,418705.15
64236,je,362,21,15,79,797517.04
64237,sv,751,83,54,18,100217.75
64238,ai,199,81,11,36,1617.52
64239,mn,102,97,17,88,575521.75
64240,pt,752,95,39,86,625118.92
64241,tl,486,11,47,32,361230.13
64242,my,487,13,42,10,778890.27
64243,so,223,38,5,32,195507.55
64244,eh,847,22,28,67,474050.47
64245,cm,483,88,31,69,659011.91
64246,ki,445,71,55,18,996421.02
64247,my,895,7,15,1,854684.81
64248,id,31,32,32,31,178302.39
64249,ph,727,50,9,79,695404.05
64250,ba,839,81,28,74,259249.04
64251,gl,304,99,26,45,820195.27
64252,gh,827,87,12,22,27345.49
64253,lv,583,87,52,21,836249.64
64254,kg,410,70,37,18,551785.45
64255,mm,712,71,39,91,696465.01
64256,ms,535,94,35,64,323161.1
64257,hm,73,22,32,30,554796.87
64258,jo,865,84,16,82,648743.64
64259,li,672,21,30,21,611692.02
64260,in,999,8,29,1,880123.27
64261,mz,109,48,11,100,415196.51
64262,ki,235,18,8,43,72278.91
64263,cc,356,38,30,26,673486.5
64264,bm,31,28,40,90,209313.4
64265,td,348,19,11,87,572272.45
64266,ba,52,80,55,51,945361.52
64267,id,261,73,52,19,583027.76
64268,vu,492,96,37,48,870719.68
64269,gi,885,47,5,49,175152.78
64270,mr,979,69,1,48,878338.24
64271,bo,811,89,1,13,49106
64272,mh,614,65,38,39,8651.27
64273,ba,293,57,51,22,519963.7
64274,cm,548,87,6,80,208021.77
64275,bb,303,16,32,4,320816.25
64276,bj,792,31,13,82,380349.51
64277,je,857,2,19,60,477349.87
64278,kp,781,48,40,49,116961.16
64279,im,483,17,19,16,500497.15
64280,vc,485,1,13,48,22139.83
64281,cg,522,44,52,84,676634.71
64282,rw,248,12,26,6,326193.96
64283,bm,935,44,49,15,413069.15
64284,lt,346,28,32,27,479129.13
64285,mw,346,11,19,76,325714.17
64286,mw,838,78,11,95,847825.62
64287,nc,843,59,39,76,40416.8
64288,fo,443,83,54,69,381267.96
64289,lb,731,8,43,41,148611.15
64290,li,682,68,49,52,530174.82
64291,ax,324,13,1,23,762112.42
64292,qa,782,55,14,65,664241.4
64293,kn,841,4,53,64,945020.41
64294,lk,957,49,53,79,301292.69
64295,vu,168,1,9,8,92717.85
64296,do,801,27,49,90,341081.67
64297,ie,970,84,44,11,452076.59
64298,ua,826,90,23,17,521060.19
64299,ne,400,90,30,41,597822.5
64300,cg,856,100,29,60,229313.55
64301,cr,237,61,47,29,385170.25
64302,tz,679,50,12,33,276059.64
64303,cn,929,33,38,97,891730.86
64304,bv,600,86,48,89,87476.94
64305,sc,175,60,43,27,649966.58
64306,ae,590,77,30,34,185390.95
64307,ht,140,30,8,73,855444.5
64308,ch,996,27,51,19,884022.8
64309,co,920,98,44,82,301607.37
64310,no,719,93,12,29,667699.27
64311,um,164,84,11,14,111482.65
64312,nu,830,17,10,35,328529.5
64313,tk,992,87,12,80,487258.34
64314,as,771,60,32,49,603148.71
64315,kg,464,53,39,19,31194.36
64316,to,191,12,22,18,808661.8
64317,me,535,11,42,88,190132.31
64318,bm,795,44,50,10,882777.92
64319,cg,823,2,12,17,559905.78
64320,be,696,39,32,91,307255.07
64321,om,91,20,20,8,100650.65
64322,iq,857,27,37,8,678917.57
64323,lb,24,1,13,58,317143.57
64324,bm,64,76,56,2,717581.51
64325,ph,605,66,17,75,692916.55
64326,re,592,47,54,99,879923.84
64327,ru,547,88,28,39,196176.88
64328,eg,796,66,34,77,374968.54
64329,sn,542,23,42,6,215020.34
64330,la,767,49,23,9,119996.21
64331,fo,751,39,24,12,477107.45
64332,bf,511,38,29,41,388430.41
64333,id,652,48,10,59,192924.47
64334,sc,981,71,50,50,923064.09
64335,la,922,58,14,40,267788.89
64336,tw,689,26,54,99,402816.69
