JobId,JobTypeID,JobCodeID,CompanyID,ExpiryDate,Salary
1549,4,242,262,9/15/2013,39
1550,4,163,226,9/19/2013,29
1551,4,326,444,1/19/2014,10
1552,4,49,227,1/26/2014,39
1553,4,66,328,8/21/2013,14
1554,4,335,122,7/21/2013,28
1555,4,399,339,9/21/2013,34
1556,4,236,435,4/15/2013,10
1557,4,482,387,5/30/2013,24
1558,4,388,173,8/26/2013,13
1559,4,321,195,1/4/2014,8
1560,4,122,147,7/11/2013,26
1561,4,84,27,4/5/2013,29
1562,4,141,460,1/12/2014,13
1563,4,400,269,11/17/2013,12
1564,4,188,78,1/26/2014,17
1565,4,450,264,5/11/2013,37
1566,4,198,209,7/7/2013,39
1567,4,256,48,7/18/2013,17
1568,4,430,175,7/25/2013,29
1569,4,388,24,9/4/2013,22
1570,4,423,496,11/15/2013,35
1571,4,236,80,5/11/2013,10
1572,4,370,83,12/25/2013,31
1573,4,211,289,8/2/2013,29
1574,4,500,354,11/1/2013,39
1575,4,188,126,7/2/2013,13
1576,4,414,167,12/29/2013,17
1577,4,150,285,8/18/2013,26
1578,4,245,425,9/8/2013,27
1579,4,59,457,5/23/2013,35
1580,4,321,398,10/27/2013,36
1581,4,486,315,12/10/2013,8
1582,4,27,209,8/5/2013,38
1583,4,75,171,2/22/2014,16
1584,4,240,353,1/24/2014,20
1585,4,295,223,10/25/2013,35
1586,4,310,463,9/19/2013,20
1587,4,405,474,4/1/2013,20
1588,4,461,104,2/4/2014,13
1589,4,310,404,4/17/2013,19
1590,4,60,456,1/12/2014,26
1591,4,494,242,4/4/2013,36
1592,4,456,214,3/8/2014,38
1593,4,481,167,10/29/2013,30
1594,4,190,372,5/21/2013,28
1595,4,262,263,10/13/2013,14
1596,4,30,74,5/13/2013,30
1597,4,221,112,9/15/2013,26
1598,4,386,135,11/23/2013,32
1599,4,401,80,7/24/2013,39
1600,4,477,126,10/29/2013,17
1601,4,455,367,3/23/2013,25
1602,4,356,192,12/23/2013,7
1603,4,203,64,10/24/2013,8
1604,4,392,264,11/30/2013,11
1605,4,88,3,9/28/2013,33
1606,4,139,15,6/24/2013,12
1607,4,117,53,9/10/2013,36
1608,4,361,405,8/4/2013,38
1609,4,425,178,2/11/2014,19
1610,4,432,358,4/18/2013,21
1611,4,126,4,5/21/2013,9
1612,4,491,3,8/22/2013,15
1613,4,211,312,11/25/2013,35
1614,4,189,312,6/16/2013,28
1615,4,109,45,9/30/2013,38
1616,4,355,16,4/21/2013,22
1617,4,311,191,12/5/2013,21
1618,4,216,324,3/3/2014,25
1619,4,310,227,10/20/2013,16
1620,4,200,167,7/27/2013,11
1621,4,377,97,11/19/2013,16
1622,4,488,132,4/21/2013,27
1623,4,333,313,12/30/2013,12
1624,4,268,56,1/23/2014,16
1625,4,10,57,8/23/2013,40
1626,4,17,422,4/2/2013,24
1627,4,140,402,2/9/2014,32
1628,4,425,219,8/10/2013,13
1629,4,345,146,4/17/2013,22
1630,4,449,95,2/26/2014,35
1631,4,188,134,6/23/2013,9
1632,4,56,85,7/10/2013,16
1633,4,371,479,9/2/2013,18
1634,4,123,168,9/17/2013,36
1635,4,325,374,8/23/2013,28
1636,4,256,479,3/1/2014,12
1637,4,145,61,2/24/2014,18
1638,4,489,215,2/16/2014,36
1639,4,422,217,12/21/2013,21
1640,4,222,79,10/29/2013,20
1641,4,496,78,3/8/2014,25
1642,4,488,29,12/5/2013,34
1643,4,417,296,4/10/2013,37
1644,4,135,295,6/30/2013,40
1645,4,31,157,3/7/2014,21
1646,4,427,124,9/4/2013,12
1647,4,358,147,2/27/2014,11
1648,4,246,106,7/8/2013,29
1649,4,284,72,6/4/2013,16
1650,4,1,449,3/30/2013,26
1651,4,216,392,9/16/2013,19
1652,4,426,45,12/27/2013,27
1653,4,387,271,10/28/2013,9
1654,4,235,274,4/20/2013,21
1655,4,466,83,1/6/2014,34
1656,4,403,422,4/5/2013,21
1657,4,391,90,4/14/2013,36
1658,4,28,85,9/21/2013,36
1659,4,78,152,8/21/2013,29
1660,4,408,47,10/24/2013,36
1661,4,229,274,5/6/2013,17
1662,4,22,303,12/6/2013,13
1663,4,308,222,4/21/2013,36
1664,4,230,13,9/23/2013,29
1665,4,414,331,1/31/2014,10
1666,4,150,349,4/5/2013,20
1667,4,457,99,8/14/2013,36
1668,4,357,271,4/3/2013,21
1669,4,263,197,12/11/2013,37
1670,4,195,244,7/31/2013,39
1671,4,142,94,8/14/2013,35
1672,4,27,58,9/16/2013,11
1673,4,324,484,6/8/2013,35
1674,4,137,31,6/4/2013,14
1675,4,498,147,4/10/2013,37
1676,4,235,142,2/8/2014,28
1677,4,243,53,7/9/2013,15
1678,4,16,224,8/29/2013,22
1679,4,486,95,3/3/2014,35
1680,4,439,152,7/9/2013,34
1681,4,485,479,11/20/2013,22
1682,4,6,120,1/31/2014,29
1683,4,139,290,12/13/2013,14
1684,4,25,211,3/24/2013,17
1685,4,453,273,12/1/2013,17
1686,4,357,417,12/20/2013,32
1687,4,123,137,10/22/2013,9
1688,4,72,356,6/1/2013,22
1689,4,286,82,7/3/2013,26
1690,4,452,20,6/20/2013,17
1691,4,381,283,6/10/2013,14
1692,4,48,84,8/19/2013,37
1693,4,214,225,6/29/2013,11
1694,4,450,287,1/29/2014,28
1695,4,391,358,1/23/2014,14
1696,4,232,197,7/15/2013,40
1697,4,269,408,5/27/2013,8
1698,4,42,216,3/24/2013,12
1699,4,346,79,5/11/2013,22
1700,4,342,356,3/19/2014,29
1701,4,374,223,3/20/2014,10
1702,4,137,358,3/12/2014,21
1703,4,111,374,9/11/2013,26
1704,4,282,253,11/28/2013,9
1705,4,423,295,9/17/2013,29
1706,4,402,421,1/9/2014,39
1707,4,373,302,12/18/2013,30
1708,4,245,407,7/19/2013,39
1709,4,162,474,5/2/2013,29
1710,4,65,179,1/3/2014,12
1711,4,329,251,8/21/2013,21
1712,4,474,218,5/29/2013,21
1713,4,205,280,2/28/2014,18
1714,4,280,100,4/4/2013,14
1715,4,93,366,1/29/2014,15
1716,4,33,153,9/14/2013,20
1717,4,441,45,12/9/2013,24
1718,4,487,297,6/4/2013,14
1719,4,458,153,8/25/2013,20
1720,4,219,355,3/20/2014,9
1721,4,52,70,10/7/2013,16
1722,4,7,94,4/12/2013,28
1723,4,331,355,6/2/2013,13
1724,4,32,330,1/30/2014,30
1725,4,183,115,3/20/2014,38
1726,4,485,134,9/28/2013,11
1727,4,107,105,4/29/2013,40
1728,4,231,428,4/10/2013,33
1729,4,416,177,6/21/2013,33
1730,4,418,184,12/13/2013,20
1731,4,475,37,1/20/2014,36
1732,4,144,137,5/8/2013,23
1733,4,486,236,5/16/2013,21
1734,4,280,281,3/21/2014,15
1735,4,230,121,3/13/2014,22
1736,4,280,329,5/17/2013,25
1737,4,129,210,8/28/2013,16
1738,4,55,163,9/20/2013,15
1739,4,324,148,4/26/2013,20
1740,4,211,70,6/14/2013,30
1741,4,224,390,8/28/2013,33
1742,4,344,366,12/18/2013,14
1743,4,36,485,6/25/2013,8
1744,4,182,491,7/19/2013,24
1745,4,435,421,9/3/2013,33
1746,4,341,199,7/14/2013,38
1747,4,151,413,3/13/2014,33
1748,4,392,92,7/4/2013,11
1749,4,183,415,3/26/2013,32
1750,4,439,290,6/23/2013,34
1751,4,267,420,10/29/2013,9
1752,4,83,388,5/29/2013,10
1753,4,427,58,1/30/2014,11
1754,4,112,161,4/30/2013,18
1755,4,463,420,1/31/2014,16
1756,4,280,11,5/23/2013,35
1757,4,313,88,12/4/2013,38
1758,4,262,264,10/17/2013,33
1759,4,277,29,11/22/2013,37
1760,4,394,195,11/23/2013,7
1761,4,499,447,6/24/2013,8
1762,4,334,467,12/10/2013,36
1763,4,188,36,7/11/2013,27
1764,4,472,387,7/28/2013,19
1765,4,400,258,5/17/2013,11
1766,4,276,155,9/6/2013,7
1767,4,94,412,9/27/2013,35
1768,4,244,445,12/15/2013,38
1769,4,330,201,3/25/2013,15
1770,4,107,255,3/29/2013,33
1771,4,189,46,6/27/2013,19
1772,4,8,19,11/11/2013,35
1773,4,491,98,10/8/2013,28
1774,4,141,132,1/31/2014,20
1775,4,190,48,9/24/2013,20
1776,4,241,35,1/30/2014,30
1777,4,464,420,1/17/2014,13
1778,4,296,329,3/10/2014,13
1779,4,340,115,12/23/2013,32
1780,4,315,6,2/8/2014,30
1781,4,164,110,2/27/2014,7
1782,4,172,396,4/21/2013,40
1783,4,238,71,3/29/2013,34
1784,4,280,334,2/2/2014,34
1785,4,120,282,8/1/2013,11
1786,4,393,148,6/7/2013,39
1787,4,169,339,4/4/2013,20
1788,4,337,41,7/27/2013,11
1789,4,131,317,2/1/2014,16
1790,4,348,157,7/5/2013,22
1791,4,89,114,1/27/2014,34
1792,4,311,30,9/17/2013,38
1793,4,485,56,1/23/2014,29
1794,4,36,248,11/5/2013,21
1795,4,130,498,2/20/2014,40
1796,4,8,106,5/21/2013,25
1797,4,45,430,2/27/2014,26
1798,4,249,256,6/18/2013,7
1799,4,103,436,12/22/2013,17
1800,4,74,460,6/19/2013,32
1801,4,113,355,9/21/2013,9
1802,4,23,47,10/29/2013,12
1803,4,25,25,11/30/2013,31
1804,4,471,28,8/10/2013,29
1805,4,244,72,8/11/2013,21
1806,4,365,167,1/25/2014,17
1807,4,403,89,9/25/2013,15
1808,4,392,144,4/2/2013,12
1809,4,151,347,6/7/2013,18
1810,4,153,268,4/24/2013,37
1811,4,330,447,5/23/2013,26
1812,4,201,412,7/28/2013,25
1813,4,317,78,5/1/2013,9
1814,4,185,121,9/15/2013,39
1815,4,2,367,3/4/2014,10
1816,4,245,131,8/6/2013,38
1817,4,467,196,1/30/2014,25
1818,4,243,214,4/16/2013,17
1819,4,216,327,3/28/2013,29
1820,4,427,122,8/2/2013,13
1821,4,335,442,9/30/2013,9
1822,4,143,20,9/18/2013,28
1823,4,233,133,6/18/2013,35
1824,4,204,450,12/12/2013,38
1825,4,112,451,9/27/2013,16
1826,4,385,403,8/20/2013,20
1827,4,481,325,11/22/2013,30
1828,4,435,332,3/21/2014,36
1829,4,355,426,2/3/2014,9
1830,4,367,444,6/7/2013,32
1831,4,48,325,4/1/2013,40
1832,4,197,235,5/15/2013,14
1833,4,318,194,5/7/2013,35
1834,4,50,301,11/9/2013,9
1835,4,270,163,5/1/2013,30
1836,4,241,465,12/31/2013,8
1837,4,170,42,4/6/2013,17
1838,4,418,68,8/22/2013,22
1839,4,283,216,5/27/2013,28
1840,4,345,37,3/9/2014,9
1841,4,56,274,5/18/2013,38
1842,4,138,191,3/4/2014,22
1843,4,426,77,5/20/2013,32
1844,4,12,276,4/21/2013,8
1845,4,305,377,5/11/2013,15
1846,4,152,296,1/6/2014,38
1847,4,242,6,4/25/2013,26
1848,4,377,292,3/15/2014,21
1849,4,452,276,3/7/2014,32
1850,4,169,319,4/25/2013,20
1851,4,464,367,9/13/2013,33
1852,4,180,344,4/28/2013,7
1853,4,338,360,7/16/2013,23
1854,4,314,245,8/22/2013,20
1855,4,60,264,3/22/2014,17
1856,4,388,448,6/30/2013,30
1857,4,71,361,9/30/2013,31
1858,4,278,181,2/24/2014,31
1859,4,376,233,5/1/2013,38
1860,4,162,127,2/8/2014,28
1861,4,150,402,6/8/2013,18
1862,4,228,241,8/27/2013,8
1863,4,413,42,4/1/2013,19
1864,4,235,279,1/1/2014,10
1865,4,234,8,7/6/2013,33
1866,4,192,109,1/19/2014,17
1867,4,473,285,9/14/2013,9
1868,4,415,266,2/8/2014,9
1869,4,73,253,11/2/2013,32
1870,4,388,101,1/19/2014,20
1871,4,83,189,12/22/2013,30
1872,4,53,494,5/24/2013,8
1873,4,369,229,5/10/2013,29
1874,4,14,221,7/16/2013,30
1875,4,340,109,9/20/2013,21
1876,4,408,71,1/6/2014,14
1877,4,320,243,12/24/2013,36
1878,4,264,274,11/10/2013,24
1879,4,1,445,6/23/2013,34
1880,4,13,265,7/30/2013,19
1881,4,86,242,3/3/2014,25
1882,4,100,493,7/28/2013,36
1883,4,140,448,6/5/2013,28
1884,4,24,227,5/12/2013,23
1885,4,63,153,5/20/2013,26
1886,4,172,325,10/1/2013,10
1887,4,21,492,8/6/2013,10
1888,4,70,332,1/25/2014,23
1889,4,316,146,5/5/2013,8
1890,4,365,134,7/10/2013,28
1891,4,148,224,2/12/2014,7
1892,4,487,262,7/5/2013,22
1893,4,134,449,6/29/2013,37
1894,4,357,462,11/12/2013,17
1895,4,248,197,5/2/2013,24
1896,4,250,464,7/24/2013,31
1897,4,268,339,8/11/2013,24
1898,4,256,49,4/14/2013,36
1899,4,136,140,7/4/2013,7
1900,4,390,304,4/5/2013,31
1901,4,47,479,9/12/2013,12
1902,4,188,154,3/1/2014,32
1903,4,263,463,5/18/2013,12
1904,4,312,310,6/10/2013,38
1905,4,30,274,6/23/2013,27
1906,4,470,142,4/29/2013,23
1907,4,231,46,5/26/2013,36
1908,4,69,339,11/30/2013,8
1909,4,120,74,6/2/2013,20
1910,4,190,85,4/28/2013,23
1911,4,251,360,12/25/2013,11
1912,4,320,231,11/7/2013,40
1913,4,294,479,12/21/2013,18
1914,4,148,372,5/27/2013,7
1915,4,484,181,1/9/2014,32
1916,4,106,477,10/13/2013,14
1917,4,78,319,12/13/2013,25
1918,4,377,130,11/12/2013,36
1919,4,393,132,1/16/2014,8
1920,4,414,5,6/22/2013,30
1921,4,480,265,6/16/2013,29
1922,4,197,449,12/14/2013,28
1923,4,461,258,8/16/2013,39
1924,4,128,291,5/4/2013,35
1925,4,283,191,11/15/2013,36
1926,4,55,82,12/1/2013,40
1927,4,243,420,2/5/2014,10
1928,4,24,371,12/31/2013,12
1929,4,326,158,7/5/2013,14
1930,4,316,65,10/1/2013,12
1931,4,214,282,4/8/2013,39
1932,4,307,235,4/8/2013,40
1933,4,303,276,12/29/2013,9
1934,4,284,281,11/2/2013,37
1935,4,77,23,12/1/2013,24
1936,4,474,147,9/12/2013,18
1937,4,410,159,2/23/2014,22
1938,4,308,214,10/26/2013,39
1939,4,342,153,6/6/2013,11
1940,4,431,69,7/9/2013,14
1941,4,141,380,3/6/2014,23
1942,4,111,484,9/8/2013,14
1943,4,452,297,5/2/2013,25
1944,4,281,157,12/26/2013,15
1945,4,63,266,7/26/2013,35
1946,4,162,343,10/18/2013,23
1947,4,138,48,10/18/2013,34
1948,4,472,248,7/29/2013,7
1949,4,177,13,3/31/2013,7
1950,4,203,138,6/14/2013,32
1951,4,70,250,1/4/2014,15
1952,4,274,386,2/13/2014,23
1953,4,495,293,6/26/2013,20
1954,4,370,270,9/3/2013,39
1955,4,86,375,1/2/2014,11
1956,4,205,398,10/24/2013,19
1957,4,283,165,1/27/2014,40
1958,4,221,437,12/27/2013,13
1959,4,125,33,9/7/2013,40
1960,4,164,150,5/23/2013,10
1961,4,452,22,11/27/2013,16
1962,4,21,100,8/12/2013,11
1963,4,73,3,6/3/2013,25
1964,4,324,237,5/26/2013,37
1965,4,346,10,5/14/2013,15
1966,4,316,173,8/16/2013,9
1967,4,276,312,11/6/2013,10
1968,4,110,18,11/16/2013,7
1969,4,351,428,8/11/2013,22
1970,4,375,193,9/4/2013,30
1971,4,300,358,5/17/2013,25
1972,4,152,251,9/24/2013,25
1973,4,350,124,11/8/2013,16
1974,4,408,176,7/16/2013,36
1975,4,313,10,2/27/2014,12
1976,4,483,457,12/27/2013,22
1977,4,7,321,5/3/2013,27
1978,4,77,163,5/10/2013,14
1979,4,191,161,12/7/2013,11
1980,4,333,77,6/7/2013,29
1981,4,126,386,7/16/2013,18
1982,4,433,499,3/9/2014,38
1983,4,57,171,1/24/2014,8
1984,4,258,438,9/25/2013,17
1985,4,406,86,3/12/2014,30
1986,4,94,252,9/3/2013,26
1987,4,262,196,6/22/2013,10
1988,4,207,72,12/25/2013,7
1989,4,65,424,1/13/2014,31
1990,4,21,306,12/31/2013,24
1991,4,265,68,8/12/2013,33
1992,4,382,65,11/24/2013,19
1993,4,203,272,9/3/2013,18
1994,4,323,221,10/11/2013,15
1995,4,168,439,4/23/2013,16
1996,4,281,30,2/27/2014,34
1997,4,111,488,3/27/2013,20
1998,4,301,170,2/6/2014,30
1999,4,234,168,10/22/2013,17
2000,4,108,170,1/11/2014,28
