ItemID,UserID,Qty,CreatedAt,UpdatedAt
29819,440,23,4/16/2013,12/27/2013
29820,7907,19,3/4/2014,3/28/2013
29821,8352,27,1/25/2014,9/27/2013
29822,7073,24,6/5/2013,6/26/2013
29823,533,7,3/12/2014,7/6/2013
29824,7457,26,10/13/2013,5/18/2013
29825,4245,25,7/10/2013,4/4/2013
29826,2346,3,3/25/2013,2/9/2014
29827,4110,35,4/27/2013,8/23/2013
29828,512,45,12/27/2013,8/30/2013
29829,7154,8,9/14/2013,3/14/2014
29830,3615,32,5/23/2013,5/11/2013
29831,7693,38,5/30/2013,8/1/2013
29832,1232,6,5/11/2013,9/5/2013
29833,485,43,11/22/2013,11/2/2013
29834,2778,9,10/9/2013,12/18/2013
29835,7815,22,3/20/2014,5/11/2013
29836,9853,15,1/9/2014,1/14/2014
29837,3275,37,6/10/2013,7/18/2013
29838,3551,24,10/16/2013,5/13/2013
29839,4230,32,4/16/2013,11/9/2013
29840,2002,49,6/25/2013,6/6/2013
29841,5499,48,9/2/2013,6/25/2013
29842,8683,21,5/4/2013,8/13/2013
29843,8856,23,4/4/2013,10/25/2013
29844,9121,3,3/17/2014,9/18/2013
29845,5285,31,8/26/2013,11/19/2013
29846,4518,5,5/15/2013,7/2/2013
29847,2043,41,4/22/2013,4/17/2013
29848,2312,39,4/20/2013,9/13/2013
29849,7633,14,12/14/2013,9/9/2013
29850,6464,29,11/1/2013,10/9/2013
29851,2273,15,11/7/2013,4/11/2013
29852,2032,39,12/10/2013,12/8/2013
29853,1659,1,9/7/2013,10/18/2013
29854,9609,36,3/10/2014,8/29/2013
29855,6012,39,12/10/2013,9/18/2013
29856,5689,9,1/28/2014,8/3/2013
29857,57,10,7/10/2013,3/22/2013
29858,8747,46,8/3/2013,6/13/2013
29859,689,32,3/27/2013,2/16/2014
29860,9180,35,9/8/2013,8/5/2013
29861,1587,48,11/22/2013,11/24/2013
29862,4457,13,2/1/2014,5/27/2013
29863,5946,9,12/20/2013,7/5/2013
29864,223,43,8/10/2013,7/24/2013
29865,3140,33,1/29/2014,1/19/2014
29866,9564,38,8/30/2013,3/2/2014
29867,9865,18,7/17/2013,2/12/2014
29868,6375,14,8/10/2013,9/12/2013
29869,7071,35,6/6/2013,1/20/2014
29870,7145,3,4/9/2013,7/23/2013
29871,8932,37,7/3/2013,7/14/2013
29872,147,5,3/14/2014,8/9/2013
29873,7865,25,1/19/2014,1/16/2014
29874,1515,10,2/15/2014,11/27/2013
29875,9015,2,9/13/2013,6/16/2013
29876,8481,2,1/17/2014,11/9/2013
29877,2766,45,1/7/2014,6/30/2013
29878,1893,23,2/13/2014,8/26/2013
29879,6660,39,6/28/2013,3/22/2014
29880,8743,39,3/26/2013,10/31/2013
29881,382,21,5/18/2013,7/8/2013
29882,3870,25,9/11/2013,2/3/2014
29883,3194,31,10/25/2013,4/21/2013
29884,5510,12,1/29/2014,3/3/2014
29885,5295,5,2/15/2014,10/18/2013
29886,7523,50,4/9/2013,5/22/2013
29887,3483,40,3/11/2014,9/18/2013
29888,5163,30,12/29/2013,2/4/2014
29889,6353,48,7/7/2013,3/26/2013
29890,3998,21,7/1/2013,9/7/2013
29891,8917,14,3/12/2014,7/8/2013
29892,4500,24,8/7/2013,4/20/2013
29893,678,41,3/15/2014,9/9/2013
29894,2785,46,8/24/2013,5/4/2013
29895,3521,21,3/5/2014,12/16/2013
29896,8983,46,9/5/2013,3/19/2014
29897,5455,16,12/24/2013,10/8/2013
29898,9838,18,8/10/2013,4/23/2013
29899,3336,4,4/5/2013,5/25/2013
29900,3627,12,2/16/2014,2/17/2014
29901,9770,12,4/24/2013,1/2/2014
29902,2404,30,1/16/2014,10/19/2013
29903,8848,7,11/1/2013,3/15/2014
29904,7818,24,2/22/2014,6/18/2013
29905,3260,33,12/1/2013,11/15/2013
29906,7787,47,6/5/2013,5/1/2013
29907,261,16,10/23/2013,1/11/2014
29908,1545,16,2/17/2014,11/11/2013
29909,422,47,8/23/2013,10/29/2013
29910,9230,29,6/1/2013,9/20/2013
29911,9963,45,4/8/2013,3/22/2013
29912,5690,23,1/27/2014,12/12/2013
29913,8224,21,4/30/2013,1/18/2014
29914,8951,29,1/15/2014,3/26/2013
29915,7876,2,10/31/2013,12/9/2013
29916,662,13,9/3/2013,2/17/2014
29917,8148,23,12/23/2013,2/27/2014
29918,3265,14,10/24/2013,4/6/2013
29919,2395,8,7/4/2013,5/9/2013
29920,3218,17,1/20/2014,8/30/2013
29921,1509,28,1/14/2014,3/25/2013
29922,1792,27,9/10/2013,6/28/2013
29923,6776,29,5/22/2013,5/19/2013
29924,2338,12,11/18/2013,8/12/2013
29925,9457,12,12/15/2013,11/13/2013
29926,120,15,7/14/2013,9/17/2013
29927,9696,21,8/4/2013,10/31/2013
29928,8517,6,5/10/2013,4/16/2013
29929,9651,22,10/15/2013,9/22/2013
29930,5414,49,10/18/2013,4/18/2013
29931,1773,1,4/22/2013,2/7/2014
29932,7207,48,1/17/2014,9/23/2013
29933,775,25,9/9/2013,4/6/2013
29934,382,20,4/9/2013,7/4/2013
29935,3900,21,9/11/2013,3/30/2013
29936,8099,29,7/6/2013,7/12/2013
29937,3498,49,4/2/2013,5/16/2013
29938,2049,9,11/25/2013,10/12/2013
29939,7087,22,9/19/2013,6/11/2013
29940,3930,31,10/15/2013,12/15/2013
29941,6342,23,12/11/2013,2/6/2014
29942,6091,9,2/13/2014,1/16/2014
29943,5542,6,11/2/2013,8/28/2013
29944,4442,50,9/20/2013,4/15/2013
29945,6038,38,10/25/2013,10/26/2013
29946,6393,1,1/31/2014,10/4/2013
29947,6717,41,3/27/2013,8/14/2013
29948,3750,40,7/27/2013,9/19/2013
29949,9331,47,3/29/2013,5/6/2013
29950,182,49,10/6/2013,9/6/2013
29951,131,32,2/8/2014,3/22/2014
29952,5528,44,10/11/2013,8/18/2013
29953,6458,44,5/28/2013,4/16/2013
29954,2085,26,1/19/2014,4/25/2013
29955,9209,22,2/10/2014,12/24/2013
29956,3855,10,10/13/2013,6/8/2013
29957,8878,19,7/19/2013,5/8/2013
29958,8415,33,10/26/2013,12/22/2013
29959,6563,50,6/21/2013,3/5/2014
29960,7128,1,4/4/2013,1/18/2014
29961,7708,3,5/18/2013,9/21/2013
29962,2046,39,2/17/2014,10/13/2013
29963,9867,23,5/19/2013,4/23/2013
29964,7585,30,11/29/2013,4/10/2013
29965,5506,45,10/31/2013,3/15/2014
29966,6492,27,1/9/2014,12/12/2013
29967,6384,25,5/16/2013,9/24/2013
29968,5846,18,7/5/2013,8/1/2013
29969,8687,16,1/8/2014,12/27/2013
29970,7917,23,11/16/2013,12/23/2013
29971,4565,32,2/26/2014,10/6/2013
29972,1985,43,6/24/2013,6/13/2013
29973,438,18,4/25/2013,2/18/2014
29974,3341,11,2/27/2014,6/17/2013
29975,3567,18,6/13/2013,5/26/2013
29976,5301,50,3/7/2014,2/27/2014
29977,2653,5,7/25/2013,3/6/2014
29978,7027,30,5/31/2013,9/14/2013
29979,2016,7,3/21/2014,3/31/2013
29980,7644,26,12/24/2013,6/18/2013
29981,3670,47,8/9/2013,11/12/2013
29982,8573,49,2/15/2014,11/27/2013
29983,4789,11,7/16/2013,11/8/2013
29984,8395,29,11/16/2013,12/22/2013
29985,9946,16,12/1/2013,1/8/2014
29986,3329,48,9/14/2013,12/16/2013
29987,3237,24,2/6/2014,2/18/2014
29988,7379,38,5/5/2013,8/27/2013
29989,5217,47,4/22/2013,3/8/2014
29990,1553,16,2/5/2014,2/6/2014
29991,8154,18,1/12/2014,4/24/2013
29992,8884,19,12/8/2013,3/13/2014
29993,5000,11,6/19/2013,4/6/2013
29994,8522,26,8/29/2013,8/7/2013
29995,329,18,1/17/2014,4/12/2013
29996,6099,19,8/14/2013,5/1/2013
29997,4253,38,7/11/2013,11/16/2013
29998,2180,5,10/26/2013,12/23/2013
29999,2295,47,10/13/2013,10/27/2013
30000,9036,10,1/15/2014,6/30/2013
30001,5750,50,5/17/2013,4/8/2013
30002,7401,28,3/1/2014,10/2/2013
30003,3258,46,12/4/2013,1/7/2014
30004,2540,34,1/17/2014,12/10/2013
30005,6060,21,9/18/2013,11/25/2013
30006,2083,43,12/23/2013,6/28/2013
30007,306,39,2/7/2014,11/23/2013
30008,3454,31,3/30/2013,10/2/2013
30009,1596,4,10/7/2013,8/26/2013
30010,4560,42,7/24/2013,12/29/2013
30011,7231,47,7/5/2013,11/21/2013
30012,9690,34,11/21/2013,7/27/2013
30013,5521,26,9/20/2013,9/4/2013
30014,8606,31,5/28/2013,8/29/2013
30015,6373,8,11/29/2013,4/10/2013
30016,8276,18,10/21/2013,5/7/2013
30017,6442,1,3/23/2013,12/30/2013
30018,3151,41,7/8/2013,6/12/2013
30019,9487,42,6/15/2013,12/6/2013
30020,4463,47,3/24/2013,11/3/2013
30021,209,49,12/7/2013,6/2/2013
30022,1343,42,10/14/2013,11/21/2013
30023,4791,38,12/10/2013,8/10/2013
30024,7536,49,1/23/2014,8/6/2013
30025,7439,48,6/23/2013,4/14/2013
30026,6287,17,4/3/2013,11/23/2013
30027,5426,14,4/25/2013,1/28/2014
30028,8954,13,3/22/2014,6/23/2013
30029,1328,39,8/19/2013,5/23/2013
30030,476,44,6/12/2013,6/18/2013
30031,393,23,10/13/2013,2/20/2014
30032,4901,3,11/22/2013,9/25/2013
30033,5361,16,6/24/2013,4/13/2013
30034,6831,47,12/27/2013,12/9/2013
30035,7759,47,9/15/2013,12/9/2013
30036,6672,1,12/15/2013,9/9/2013
30037,1910,26,3/28/2013,3/6/2014
30038,2863,48,2/27/2014,4/10/2013
30039,3386,2,9/21/2013,8/27/2013
30040,2317,9,1/5/2014,3/26/2013
30041,3474,27,7/31/2013,9/22/2013
30042,6946,30,9/9/2013,3/20/2014
30043,5456,15,8/23/2013,8/9/2013
30044,1224,17,4/5/2013,6/19/2013
30045,5411,27,5/11/2013,1/24/2014
30046,5655,45,10/26/2013,6/25/2013
30047,1836,25,1/10/2014,10/6/2013
30048,5110,42,4/8/2013,6/29/2013
30049,7791,43,8/1/2013,2/16/2014
30050,2725,30,4/11/2013,5/16/2013
30051,5480,12,1/24/2014,2/11/2014
30052,89,6,1/26/2014,3/17/2014
30053,1188,26,1/18/2014,9/27/2013
30054,9906,45,9/8/2013,3/20/2014
30055,4902,34,12/2/2013,11/19/2013
30056,2506,7,8/29/2013,6/30/2013
30057,7498,9,10/2/2013,12/7/2013
30058,6942,40,11/25/2013,9/3/2013
30059,5549,10,4/20/2013,11/9/2013
30060,5835,2,2/1/2014,4/24/2013
30061,7900,50,1/4/2014,2/24/2014
30062,6996,11,12/17/2013,12/7/2013
30063,8701,43,6/13/2013,11/13/2013
30064,857,19,1/25/2014,7/22/2013
30065,8112,43,1/27/2014,10/13/2013
30066,5644,28,7/15/2013,12/20/2013
30067,151,35,9/22/2013,6/29/2013
30068,1622,50,9/2/2013,12/11/2013
30069,8202,15,12/22/2013,12/1/2013
30070,9902,33,10/1/2013,8/20/2013
30071,5158,47,10/15/2013,9/14/2013
30072,5366,13,1/1/2014,9/22/2013
30073,1993,40,2/2/2014,2/14/2014
30074,3123,11,11/11/2013,7/20/2013
30075,6192,37,5/2/2013,9/21/2013
30076,6607,43,4/2/2013,4/12/2013
30077,8699,5,4/27/2013,5/14/2013
30078,4529,47,8/2/2013,2/7/2014
30079,4228,15,3/10/2014,11/17/2013
30080,4419,23,12/23/2013,5/2/2013
30081,9324,36,5/27/2013,12/18/2013
30082,3786,16,8/11/2013,2/5/2014
30083,5122,48,12/19/2013,2/16/2014
30084,2279,20,7/22/2013,10/10/2013
30085,564,5,9/12/2013,4/20/2013
30086,3839,48,12/30/2013,12/29/2013
30087,2808,35,11/25/2013,8/20/2013
30088,4561,34,3/27/2013,10/13/2013
30089,9693,18,9/14/2013,4/3/2013
30090,7497,12,11/14/2013,8/21/2013
30091,1759,41,9/27/2013,6/19/2013
30092,1478,1,9/26/2013,3/13/2014
30093,6104,14,1/3/2014,12/7/2013
30094,5291,44,10/23/2013,12/9/2013
30095,4607,8,7/8/2013,6/16/2013
30096,960,36,10/16/2013,8/23/2013
30097,2061,19,7/25/2013,12/7/2013
30098,680,8,5/23/2013,2/3/2014
30099,2618,32,10/27/2013,5/7/2013
30100,7147,33,9/4/2013,12/1/2013
30101,9372,32,12/18/2013,12/24/2013
30102,3510,16,12/16/2013,3/11/2014
30103,5957,4,12/18/2013,11/24/2013
30104,146,50,8/5/2013,12/11/2013
30105,9539,30,4/18/2013,8/20/2013
30106,5839,7,1/16/2014,6/11/2013
30107,6096,31,12/12/2013,1/10/2014
30108,4619,3,9/2/2013,11/15/2013
30109,1726,42,10/14/2013,7/21/2013
30110,6229,27,5/15/2013,2/19/2014
30111,1092,22,2/13/2014,9/12/2013
30112,7056,37,12/6/2013,10/18/2013
30113,9454,17,10/5/2013,2/28/2014
30114,8571,10,8/10/2013,7/10/2013
30115,8218,32,9/1/2013,3/30/2013
30116,7382,44,4/24/2013,6/12/2013
30117,8214,12,11/18/2013,10/6/2013
30118,6330,45,9/10/2013,10/17/2013
30119,4833,26,4/6/2013,9/20/2013
30120,2986,40,11/18/2013,2/28/2014
30121,9598,19,5/14/2013,8/30/2013
30122,3326,5,10/14/2013,12/24/2013
30123,3024,47,3/1/2014,4/1/2013
30124,6164,47,7/22/2013,12/4/2013
30125,9267,30,1/12/2014,10/3/2013
30126,5565,48,10/20/2013,12/30/2013
30127,9066,30,11/16/2013,5/5/2013
30128,4535,25,11/5/2013,7/16/2013
30129,6638,5,9/1/2013,12/3/2013
30130,5831,37,12/2/2013,9/19/2013
30131,7115,17,3/3/2014,4/6/2013
30132,5963,13,9/13/2013,5/28/2013
30133,7177,12,1/4/2014,1/21/2014
30134,8947,40,10/18/2013,5/6/2013
30135,300,33,7/3/2013,5/22/2013
30136,5161,45,10/23/2013,11/16/2013
30137,8923,31,4/20/2013,11/9/2013
30138,4639,34,2/22/2014,12/6/2013
30139,4419,31,9/30/2013,9/24/2013
30140,5261,28,2/24/2014,5/11/2013
30141,8607,27,11/19/2013,12/4/2013
30142,2502,16,5/21/2013,2/16/2014
30143,4104,23,12/15/2013,8/22/2013
30144,702,28,11/20/2013,12/22/2013
30145,8332,27,6/4/2013,3/23/2013
30146,1410,31,6/4/2013,4/21/2013
30147,3589,31,2/16/2014,11/26/2013
30148,3553,40,6/22/2013,10/21/2013
30149,9072,28,2/5/2014,11/16/2013
30150,2079,22,6/11/2013,3/29/2013
30151,640,15,12/19/2013,3/18/2014
30152,1032,38,10/1/2013,9/17/2013
30153,4052,26,4/10/2013,5/3/2013
30154,8713,4,8/21/2013,9/12/2013
30155,7851,4,11/24/2013,1/19/2014
30156,9393,31,6/11/2013,3/22/2014
30157,5955,48,2/5/2014,10/7/2013
30158,8759,46,8/26/2013,9/4/2013
30159,1186,13,1/29/2014,2/27/2014
30160,1666,19,9/4/2013,10/17/2013
30161,1558,43,3/13/2014,2/20/2014
30162,886,47,4/6/2013,8/3/2013
30163,799,7,2/6/2014,1/6/2014
30164,6949,7,3/3/2014,1/11/2014
30165,1239,34,11/9/2013,12/28/2013
30166,2643,27,7/12/2013,6/13/2013
30167,3932,28,1/7/2014,2/14/2014
30168,9846,1,3/12/2014,7/12/2013
30169,6838,6,11/26/2013,1/2/2014
30170,5144,5,3/10/2014,11/13/2013
30171,9188,20,8/24/2013,5/24/2013
30172,4176,25,1/25/2014,9/20/2013
30173,4654,31,10/2/2013,10/17/2013
30174,4307,3,3/1/2014,5/17/2013
30175,8859,42,4/12/2013,7/3/2013
30176,6172,12,2/28/2014,9/27/2013
30177,3196,4,10/8/2013,11/25/2013
30178,7225,36,9/6/2013,7/23/2013
30179,8746,41,12/14/2013,5/13/2013
30180,8688,49,11/8/2013,6/30/2013
30181,8369,17,1/17/2014,3/18/2014
30182,4341,5,6/30/2013,6/15/2013
30183,3414,22,8/18/2013,8/10/2013
30184,3619,9,6/30/2013,3/6/2014
30185,6725,37,6/15/2013,7/24/2013
30186,5850,2,5/8/2013,1/14/2014
30187,8742,47,1/26/2014,4/30/2013
30188,922,20,11/21/2013,4/19/2013
30189,5579,20,1/23/2014,9/5/2013
30190,822,45,4/19/2013,12/31/2013
30191,319,38,7/17/2013,8/9/2013
30192,9407,31,9/29/2013,9/12/2013
30193,5360,46,6/9/2013,10/18/2013
30194,3177,9,11/5/2013,12/20/2013
30195,1356,1,2/16/2014,2/11/2014
30196,5536,2,7/9/2013,3/24/2013
30197,2879,11,8/16/2013,9/22/2013
30198,2916,1,5/18/2013,3/16/2014
30199,4797,23,12/11/2013,6/22/2013
30200,2963,7,3/2/2014,12/6/2013
30201,5036,37,2/27/2014,10/24/2013
30202,4593,14,3/13/2014,7/14/2013
30203,2499,36,11/15/2013,5/11/2013
30204,5171,49,12/29/2013,2/10/2014
30205,91,9,10/3/2013,1/13/2014
30206,8369,8,1/7/2014,5/28/2013
30207,8805,40,7/30/2013,12/13/2013
30208,5443,17,2/28/2014,3/11/2014
30209,1633,43,8/30/2013,12/3/2013
30210,4007,43,12/30/2013,3/26/2013
30211,7902,41,4/5/2013,7/15/2013
30212,5462,39,3/22/2013,10/14/2013
30213,6562,9,3/11/2014,4/7/2013
30214,5498,15,11/30/2013,4/12/2013
30215,6282,3,3/9/2014,9/9/2013
30216,1167,12,6/3/2013,10/17/2013
30217,1947,8,6/25/2013,12/27/2013
30218,7774,27,4/24/2013,1/15/2014
30219,2483,29,4/14/2013,8/22/2013
30220,1815,2,1/27/2014,11/11/2013
30221,7131,12,3/11/2014,5/22/2013
30222,3341,8,11/14/2013,12/27/2013
30223,8809,41,9/19/2013,6/18/2013
30224,813,5,6/4/2013,9/11/2013
30225,7566,23,5/20/2013,6/29/2013
30226,6009,27,11/2/2013,4/26/2013
30227,603,7,1/7/2014,7/29/2013
30228,6799,13,12/4/2013,11/11/2013
30229,4847,21,9/4/2013,8/2/2013
30230,6121,3,11/8/2013,3/26/2013
30231,3748,6,12/30/2013,7/29/2013
30232,2559,13,4/20/2013,9/29/2013
30233,9984,16,12/13/2013,9/24/2013
30234,9331,16,2/19/2014,10/16/2013
30235,9518,29,4/18/2013,12/2/2013
30236,7413,48,7/20/2013,10/2/2013
30237,6955,21,1/25/2014,5/9/2013
30238,1898,18,9/17/2013,1/4/2014
30239,5349,17,11/17/2013,4/14/2013
30240,6117,41,9/23/2013,3/16/2014
30241,3826,29,1/7/2014,5/21/2013
30242,3728,3,12/13/2013,11/19/2013
30243,8217,8,5/30/2013,9/10/2013
30244,6513,25,9/22/2013,10/6/2013
30245,806,49,5/23/2013,2/19/2014
30246,4339,8,10/27/2013,5/9/2013
30247,4626,17,3/20/2014,9/17/2013
30248,2811,15,10/15/2013,9/2/2013
30249,3652,5,12/16/2013,3/23/2013
30250,1305,41,7/8/2013,7/23/2013
30251,9934,15,6/16/2013,8/30/2013
30252,6057,27,4/1/2013,7/11/2013
30253,5903,23,1/1/2014,10/8/2013
30254,2410,46,8/1/2013,1/17/2014
30255,5388,38,7/4/2013,4/24/2013
30256,1555,1,12/16/2013,11/19/2013
30257,3353,30,4/12/2013,3/7/2014
30258,2072,7,7/25/2013,8/13/2013
30259,25,3,7/11/2013,7/6/2013
30260,5051,15,5/1/2013,8/25/2013
30261,3421,44,6/9/2013,3/2/2014
30262,893,22,5/25/2013,9/23/2013
30263,8965,37,7/27/2013,4/22/2013
30264,7657,46,11/4/2013,3/1/2014
30265,1573,8,3/10/2014,11/1/2013
30266,7680,14,11/13/2013,3/1/2014
30267,2942,37,2/27/2014,12/25/2013
30268,4003,2,9/17/2013,6/17/2013
30269,6488,29,10/22/2013,3/29/2013
30270,4561,14,4/9/2013,12/16/2013
30271,3467,35,12/1/2013,12/14/2013
30272,3445,44,3/30/2013,1/5/2014
30273,9730,19,9/23/2013,11/30/2013
30274,8978,48,8/2/2013,2/4/2014
30275,678,35,6/25/2013,6/5/2013
30276,4715,48,12/24/2013,7/9/2013
30277,1148,36,7/27/2013,3/16/2014
30278,6399,38,1/28/2014,11/11/2013
30279,393,38,8/5/2013,10/5/2013
30280,8376,45,8/8/2013,8/11/2013
30281,64,21,10/5/2013,1/12/2014
30282,3110,2,1/23/2014,1/17/2014
30283,2276,22,8/10/2013,4/7/2013
30284,405,45,1/1/2014,6/26/2013
30285,4431,38,4/9/2013,9/10/2013
30286,5826,26,4/14/2013,3/17/2014
30287,2240,50,5/28/2013,10/23/2013
30288,1606,1,9/11/2013,1/21/2014
30289,9480,14,8/27/2013,2/1/2014
30290,3562,45,6/8/2013,12/13/2013
30291,8122,32,4/4/2013,11/12/2013
30292,267,34,5/25/2013,9/25/2013
30293,899,17,3/22/2013,9/14/2013
30294,8276,44,4/16/2013,3/1/2014
30295,5983,13,3/26/2013,3/11/2014
30296,138,33,6/5/2013,1/7/2014
30297,9791,4,2/5/2014,3/6/2014
30298,1667,33,6/11/2013,12/13/2013
30299,4874,13,11/30/2013,11/25/2013
30300,1661,8,4/8/2013,5/17/2013
30301,3193,33,1/31/2014,7/18/2013
30302,7031,29,6/7/2013,12/29/2013
30303,2204,13,8/31/2013,2/15/2014
30304,3227,21,7/3/2013,3/1/2014
30305,1423,47,10/6/2013,1/18/2014
30306,4881,47,3/5/2014,6/30/2013
30307,9358,13,2/17/2014,11/29/2013
30308,6286,29,7/19/2013,7/14/2013
30309,5171,47,7/17/2013,1/25/2014
30310,1076,40,3/23/2013,6/25/2013
30311,6293,32,8/30/2013,2/20/2014
30312,845,31,2/27/2014,11/1/2013
30313,7466,10,9/25/2013,4/29/2013
30314,3452,11,10/18/2013,9/30/2013
30315,8978,33,12/31/2013,1/26/2014
30316,4425,18,9/1/2013,10/23/2013
30317,3598,11,6/17/2013,3/4/2014
30318,7018,31,3/17/2014,11/4/2013
30319,5133,9,6/15/2013,7/17/2013
30320,874,11,8/21/2013,10/6/2013
30321,8039,8,10/4/2013,6/10/2013
30322,5089,48,6/5/2013,6/22/2013
30323,3468,31,5/23/2013,2/2/2014
30324,6213,11,8/17/2013,4/15/2013
30325,3489,40,7/4/2013,4/21/2013
30326,7195,43,6/9/2013,1/18/2014
30327,6364,30,6/18/2013,1/6/2014
30328,8709,26,1/15/2014,12/21/2013
30329,103,41,9/23/2013,4/3/2013
30330,4174,45,12/21/2013,1/8/2014
30331,106,18,4/25/2013,11/1/2013
30332,3711,8,4/28/2013,5/18/2013
30333,5065,31,3/10/2014,10/10/2013
30334,7226,3,5/17/2013,10/12/2013
30335,4697,38,8/14/2013,12/28/2013
30336,1469,31,12/27/2013,3/31/2013
30337,6740,34,9/19/2013,2/25/2014
30338,6127,30,12/14/2013,12/7/2013
30339,7201,22,6/25/2013,4/4/2013
30340,7751,43,6/14/2013,2/4/2014
30341,7431,1,3/31/2013,11/8/2013
30342,3440,20,7/4/2013,9/14/2013
30343,9307,26,12/24/2013,2/1/2014
30344,6282,2,5/2/2013,12/17/2013
30345,8426,45,11/4/2013,8/22/2013
30346,8906,45,1/31/2014,9/11/2013
30347,3122,29,5/22/2013,8/1/2013
30348,9805,9,10/4/2013,3/10/2014
30349,523,7,11/6/2013,6/2/2013
30350,7046,5,5/10/2013,8/16/2013
30351,6427,38,11/8/2013,2/11/2014
30352,245,21,7/26/2013,1/5/2014
30353,7298,27,2/4/2014,6/9/2013
30354,7933,36,8/22/2013,9/25/2013
30355,8691,18,7/25/2013,12/19/2013
30356,4878,25,10/26/2013,1/15/2014
30357,8207,43,12/28/2013,4/20/2013
30358,1454,37,7/16/2013,1/13/2014
30359,5365,9,12/17/2013,5/23/2013
30360,6197,21,5/28/2013,9/27/2013
30361,2263,15,8/9/2013,3/13/2014
30362,8764,18,12/29/2013,8/22/2013
30363,283,4,3/24/2013,9/27/2013
30364,4671,25,10/16/2013,3/19/2014
30365,4448,23,8/20/2013,2/8/2014
30366,6478,49,4/23/2013,8/15/2013
30367,4211,9,6/18/2013,8/10/2013
30368,3071,33,8/10/2013,7/19/2013
30369,2200,44,5/25/2013,9/15/2013
30370,1983,23,7/29/2013,5/30/2013
30371,264,25,11/25/2013,8/8/2013
30372,6687,16,11/10/2013,6/3/2013
30373,3140,14,11/19/2013,1/3/2014
30374,3474,29,4/27/2013,6/8/2013
30375,5084,32,4/3/2013,8/10/2013
30376,9381,31,9/6/2013,8/14/2013
30377,8286,37,2/19/2014,3/17/2014
30378,1715,3,8/17/2013,10/3/2013
30379,9441,19,11/30/2013,7/7/2013
30380,5641,14,9/2/2013,10/24/2013
30381,3482,5,4/21/2013,9/25/2013
30382,1496,14,3/11/2014,8/17/2013
30383,5059,20,9/21/2013,2/10/2014
30384,4495,30,9/4/2013,6/11/2013
30385,3290,2,7/6/2013,12/30/2013
30386,1759,21,4/27/2013,4/18/2013
30387,5819,39,5/13/2013,5/3/2013
30388,7583,5,10/11/2013,12/3/2013
30389,3833,18,5/30/2013,6/8/2013
30390,4564,29,8/4/2013,1/10/2014
30391,6331,20,5/19/2013,9/11/2013
30392,710,22,10/21/2013,10/24/2013
30393,9502,39,4/25/2013,11/20/2013
30394,1714,48,11/27/2013,8/11/2013
30395,8737,29,3/13/2014,10/13/2013
30396,309,39,8/7/2013,5/21/2013
30397,6488,43,11/12/2013,1/14/2014
30398,9028,40,11/13/2013,2/6/2014
30399,4949,38,5/29/2013,9/6/2013
30400,1952,28,12/6/2013,1/25/2014
30401,152,9,6/14/2013,12/20/2013
30402,9279,16,8/19/2013,4/25/2013
30403,1608,43,2/2/2014,5/18/2013
30404,1891,11,12/3/2013,4/16/2013
30405,767,38,1/28/2014,12/7/2013
30406,4607,38,11/16/2013,3/20/2014
30407,6816,30,8/16/2013,11/2/2013
30408,2336,7,3/23/2013,9/14/2013
30409,6685,40,11/22/2013,2/23/2014
30410,1528,10,2/5/2014,6/17/2013
30411,1588,50,7/6/2013,8/13/2013
30412,9904,10,8/26/2013,2/4/2014
30413,4029,50,4/14/2013,8/9/2013
30414,5184,49,10/8/2013,2/20/2014
30415,4367,39,10/17/2013,4/4/2013
30416,3853,39,7/5/2013,5/24/2013
30417,8529,49,7/18/2013,4/16/2013
30418,4964,13,3/24/2013,10/23/2013
30419,753,44,12/12/2013,5/20/2013
30420,5315,24,10/24/2013,10/19/2013
30421,4826,34,9/12/2013,8/12/2013
30422,1315,37,3/28/2013,9/6/2013
30423,8213,28,12/20/2013,8/18/2013
30424,9220,31,7/4/2013,2/25/2014
30425,8351,20,6/13/2013,10/14/2013
30426,6932,2,9/9/2013,8/23/2013
30427,7679,39,7/24/2013,5/26/2013
30428,5346,22,11/8/2013,2/22/2014
30429,4841,6,9/1/2013,6/7/2013
30430,433,34,8/17/2013,7/26/2013
30431,5516,4,2/13/2014,12/1/2013
30432,6422,19,12/10/2013,10/27/2013
30433,1246,14,3/6/2014,10/29/2013
30434,9209,41,1/28/2014,11/17/2013
30435,4966,7,4/18/2013,9/22/2013
30436,8422,4,12/16/2013,7/22/2013
30437,6450,44,8/24/2013,1/10/2014
30438,2157,41,11/3/2013,2/7/2014
30439,1460,49,7/13/2013,12/1/2013
30440,4119,47,3/27/2013,3/27/2013
30441,1155,23,1/11/2014,5/7/2013
30442,2295,14,5/27/2013,6/13/2013
30443,4609,38,9/15/2013,2/5/2014
30444,3286,48,5/8/2013,2/20/2014
30445,3577,9,2/24/2014,8/4/2013
30446,5513,16,7/9/2013,1/3/2014
30447,917,20,11/3/2013,1/22/2014
30448,8937,14,8/30/2013,3/1/2014
30449,5466,38,10/14/2013,9/23/2013
30450,4900,43,11/2/2013,6/22/2013
30451,4236,47,7/4/2013,3/22/2014
30452,4706,41,2/23/2014,5/24/2013
30453,689,3,3/26/2013,6/29/2013
30454,4586,5,7/10/2013,4/15/2013
30455,5379,19,2/10/2014,6/3/2013
30456,4891,42,8/5/2013,9/30/2013
