JobCodeId,Title,JobType,Duration,CheckInDuration,MinimumMatchScore,MaxHPW,OverTimeRate,IndustryId,ReqMajorId,ReqDegreeId,IndustryExperience,JobExperienc
1058,Computer Systems Analyst ,F,92,1,105,34,4,3,12,0,5,7
1059,Computer Systems Analyst ,F,412,1,95,34,4,3,12,0,3,7
1060,Computer Systems Analyst ,F,219,1,130,34,4,3,12,0,4,7
1061,Computer Systems Analyst ,F,1197,1,120,34,4,3,12,0,2,3
1062,Computer Systems Analyst ,F,775,1,110,34,6,3,12,1,0,1
1063,Computer Systems Analyst ,P,1122,1,120,16,6,3,12,1,2,8
1064,Computer Systems Analyst ,P,833,1,110,16,6,3,12,1,0,3
1065,Computer Systems Analyst ,P,873,1,120,16,8,3,12,1,2,8
1066,Computer Systems Analyst ,P,678,1,95,16,2,3,12,1,0,0
1067,Computer Systems Analyst ,P,561,1,95,16,8,3,12,2,0,0
1068,Computer Systems Analyst ,P,97,1,95,16,3,3,12,2,0,4
1069,Web Developer ,F,730,1,130,49,6,9,12,0,1,2
1070,Web Developer ,F,1080,1,125,49,11,9,12,0,0,6
1071,Web Developer ,F,1002,1,125,49,2,9,12,0,0,2
1072,Web Developer ,F,597,1,80,49,0,9,12,0,0,8
1073,Web Developer ,F,159,1,80,49,0,9,12,1,0,2
1074,Web Developer ,F,872,1,95,49,0,9,12,1,3,4
1075,Web Developer ,P,422,1,120,16,0,9,12,1,8,9
1076,Web Developer ,P,689,1,85,16,0,9,12,1,1,8
1077,Web Developer ,P,706,1,95,16,0,9,12,1,3,5
1078,Web Developer ,P,318,1,80,16,0,9,12,2,0,2
1079,Web Developer ,P,417,1,85,16,7,9,12,2,1,8
1080,Web Developer ,P,819,1,120,16,7,9,12,2,8,9
1081,Computer Programmer ,F,489,1,85,36,6,12,12,0,1,6
1082,Computer Programmer ,F,423,1,85,36,6,12,12,0,1,3
1083,Computer Programmer ,F,117,1,80,36,6,12,12,1,0,3
1084,Computer Programmer ,F,709,1,115,36,6,12,12,1,1,4
1085,Computer Programmer ,F,457,1,110,36,7,12,12,1,0,0
1086,Computer Programmer ,F,956,1,125,36,7,12,12,1,3,4
1087,Computer Programmer ,P,851,1,100,23,7,12,12,2,1,5
1088,Computer Programmer ,P,386,1,105,23,7,12,12,2,2,6
1089,Computer Programmer ,P,710,1,95,23,5,12,12,2,0,1
1090,Computer Programmer ,P,152,1,110,23,0,12,12,1,6,8
1091,Computer Programmer ,P,373,1,95,23,2,12,12,1,3,5
1092,Computer Programmer ,P,128,1,85,23,0,12,12,1,1,2
1093,Communications Equipment Mechanic ,F,101,1,80,42,0,8,13,0,0,1
1094,Communications Equipment Mechanic ,F,779,1,85,42,0,8,13,0,1,2
1095,Communications Equipment Mechanic ,F,346,1,80,42,2,8,13,0,0,1
1096,Communications Equipment Mechanic ,F,758,1,90,42,7,8,13,0,2,7
1097,Communications Equipment Mechanic ,F,410,1,85,42,1,8,13,0,1,7
1098,Communications Equipment Mechanic ,F,252,1,90,42,2,8,13,0,2,5
1099,Communications Equipment Mechanic ,P,495,1,80,22,2,8,13,0,0,5
1100,Communications Equipment Mechanic ,P,749,1,95,22,4,8,13,0,3,5
1101,Communications Equipment Mechanic ,P,371,1,80,22,7,8,13,1,0,0
1102,Communications Equipment Mechanic ,P,1182,1,130,22,9,8,13,1,1,9
1103,Communications Equipment Mechanic ,P,444,1,130,22,12,8,13,1,1,2
1104,Communications Equipment Mechanic ,P,743,1,130,22,4,8,13,1,1,3
1105,Software Developer,F,755,1,90,48,7,9,12,0,2,3
1106,Software Developer,F,676,1,85,48,7,9,12,0,1,6
1107,Software Developer,F,571,1,80,48,7,9,12,0,0,2
1108,Software Developer,F,641,1,80,48,0,9,12,0,0,0
1109,Software Developer,F,40,1,80,48,6,9,12,0,0,0
1110,Software Developer,F,518,1,100,48,6,9,12,1,4,8
1111,Software Developer,P,195,1,80,17,0,9,12,1,0,7
1112,Software Developer,P,185,1,85,17,0,9,12,1,1,7
1113,Software Developer,P,918,1,90,17,0,9,12,1,2,4
1114,Software Developer,P,1247,1,125,17,0,9,12,2,3,6
1115,Software Developer,P,201,1,110,17,0,9,12,2,0,1
1116,Software Developer,P,477,1,130,17,0,9,12,2,4,8
1117,User Interface Engineer,F,446,1,80,46,3,3,12,1,0,1
1118,User Interface Engineer,F,564,1,80,46,2,3,12,1,0,1
1119,User Interface Engineer,F,405,1,80,46,3,3,12,1,0,0
1120,User Interface Engineer,F,313,1,115,46,3,3,12,0,1,2
1121,User Interface Engineer,F,918,1,110,46,3,3,12,0,0,0
1122,User Interface Engineer,F,1080,1,120,46,3,3,12,0,2,4
1123,User Interface Engineer,P,435,1,115,17,3,3,12,0,1,8
1124,User Interface Engineer,P,1081,1,120,17,4,3,12,2,2,5
1125,User Interface Engineer,P,62,1,110,17,4,3,12,2,0,1
1126,User Interface Engineer,P,590,1,85,17,4,3,12,1,1,2
1127,User Interface Engineer,P,166,1,80,17,5,3,12,1,0,9
1128,User Interface Engineer,P,257,1,80,17,5,3,12,1,0,1
1129,Database Administrator,F,583,1,125,39,0,5,12,0,0,2
1130,Database Administrator,F,372,1,140,39,4,5,12,0,3,4
1131,Database Administrator,F,565,1,125,39,4,5,12,0,0,8
1132,Database Administrator,F,656,1,125,39,11,5,12,0,0,0
1133,Database Administrator,F,324,1,130,39,3,5,12,1,1,2
1134,Database Administrator,F,539,1,140,39,10,5,12,1,3,6
1135,Database Administrator,P,862,1,95,21,10,5,12,1,0,0
1136,Database Administrator,P,814,1,95,21,1,5,12,1,0,0
1137,Database Administrator,P,371,1,100,21,8,5,12,1,1,9
1138,Database Administrator,P,992,1,150,21,8,5,12,2,8,9
1139,Database Administrator,P,552,1,110,21,8,5,12,2,0,1
1140,Database Administrator,P,157,1,110,21,8,5,12,2,0,8
1141,Video Game Designer,F,1129,1,135,41,6,2,12,0,2,5
1142,Video Game Designer,F,415,1,125,41,11,2,12,0,0,0
1143,Video Game Designer,F,115,1,145,41,3,2,12,0,4,6
1144,Video Game Designer,F,570,1,140,41,3,2,12,0,3,8
1145,Video Game Designer,F,128,1,135,41,6,2,12,1,2,6
1146,Video Game Designer,F,347,1,140,41,6,2,12,1,3,7
1147,Video Game Designer,P,1119,1,125,16,5,2,12,1,0,3
1148,Video Game Designer,P,69,1,130,16,8,2,12,1,1,3
1149,Video Game Designer,P,927,1,125,16,8,2,12,2,0,6
1150,Video Game Designer,P,1118,1,110,16,8,2,12,2,3,5
1151,Video Game Designer,P,797,1,95,16,8,2,12,2,0,1
1152,Video Game Designer,P,487,1,95,16,8,2,12,2,0,1
1153,Applications Engineer,F,408,1,140,35,13,1,12,0,3,4
1154,Applications Engineer,F,275,1,125,35,13,1,12,0,0,2
1155,Applications Engineer,F,363,1,140,35,13,1,12,0,3,8
1156,Applications Engineer,F,400,1,125,35,13,1,12,0,3,4
1157,Applications Engineer,F,295,1,110,35,2,1,12,0,0,1
1158,Applications Engineer,F,379,1,110,35,9,1,12,1,0,0
1159,Applications Engineer,P,556,1,115,21,9,1,12,1,1,9
1160,Applications Engineer,P,554,1,120,21,9,1,12,2,2,3
1161,Applications Engineer,P,171,1,115,21,9,1,12,3,1,7
1162,Applications Engineer,P,1087,1,110,21,9,1,12,1,0,1
1163,Applications Engineer,P,212,1,110,21,1,1,12,2,0,2
1164,Applications Engineer,P,639,1,110,21,5,1,12,2,0,0
1165,Consulting Software Engineer,F,809,1,145,36,2,4,12,0,4,6
1166,Consulting Software Engineer,F,448,1,145,36,2,4,12,0,4,5
1167,Consulting Software Engineer,F,716,1,125,36,7,4,12,0,0,1
1168,Consulting Software Engineer,F,499,1,160,36,7,4,12,0,7,8
1169,Consulting Software Engineer,F,118,1,140,36,7,4,12,1,3,4
1170,Consulting Software Engineer,F,1049,1,145,36,1,4,12,1,4,8
1171,Consulting Software Engineer,P,250,1,120,17,1,4,12,1,2,7
1172,Consulting Software Engineer,P,682,1,110,17,10,4,12,1,0,1
1173,Consulting Software Engineer,P,226,1,110,17,10,4,12,2,0,3
1174,Consulting Software Engineer,P,914,1,95,17,0,4,12,2,3,5
1175,Consulting Software Engineer,P,312,1,85,17,0,4,12,2,1,3
1176,Consulting Software Engineer,P,506,1,80,17,5,4,12,2,0,8
1177,IT Data Scientist,F,772,1,130,47,0,1,12,3,1,9
1178,IT Data Scientist,F,497,1,125,47,0,1,12,3,0,4
1179,IT Data Scientist,F,414,1,135,47,0,1,12,3,2,4
1180,IT Data Scientist,F,748,1,100,47,2,1,12,3,1,7
1181,IT Data Scientist,F,816,1,100,47,2,1,12,3,1,2
1182,IT Data Scientist,F,96,1,95,47,2,1,12,3,0,0
1183,IT Data Scientist,P,966,1,100,23,0,1,12,3,1,3
1184,IT Data Scientist,P,182,1,95,23,5,1,12,3,0,1
1185,IT Data Scientist,P,302,1,105,23,5,1,12,3,2,6
1186,IT Data Scientist,P,528,1,80,23,5,1,12,3,0,5
1187,IT Data Scientist,P,391,1,100,23,3,1,12,3,4,7
1188,IT Data Scientist,P,151,1,95,23,0,1,12,3,3,4
1189,Forensic Computer Analyst,F,46,1,95,44,2,2,12,0,0,0
1190,Forensic Computer Analyst,F,538,1,120,44,2,2,12,0,5,9
1191,Forensic Computer Analyst,F,987,1,95,44,2,2,12,0,0,1
1192,Forensic Computer Analyst,F,861,1,115,44,2,2,12,0,4,5
1193,Forensic Computer Analyst,F,759,1,95,44,2,2,12,1,0,2
1194,Forensic Computer Analyst,F,696,1,95,44,2,2,12,1,0,4
1195,Forensic Computer Analyst,P,1121,1,110,23,0,2,12,1,0,4
1196,Forensic Computer Analyst,P,727,1,115,23,0,2,12,1,1,8
1197,Forensic Computer Analyst,P,173,1,110,23,0,2,12,2,0,2
1198,Forensic Computer Analyst,P,481,1,130,23,3,2,12,2,4,5
1199,Forensic Computer Analyst,P,576,1,115,23,3,2,12,2,1,2
1200,Forensic Computer Analyst,P,819,1,120,23,11,2,12,2,2,7
1201,Computer Security Specialist,F,839,1,80,43,7,11,12,1,0,3
1202,Computer Security Specialist,F,655,1,85,43,1,11,12,1,1,9
1203,Computer Security Specialist,F,741,1,80,43,1,11,12,1,0,1
1204,Computer Security Specialist,F,142,1,125,43,6,11,12,1,0,1
1205,Computer Security Specialist,F,1012,1,125,43,10,11,12,1,0,8
1206,Computer Security Specialist,F,361,1,165,43,10,11,12,0,8,9
1207,Computer Security Specialist,P,1321,1,130,19,3,11,12,0,1,2
1208,Computer Security Specialist,P,914,1,125,19,7,11,12,0,0,1
1209,Computer Security Specialist,P,96,1,145,19,7,11,12,0,4,6
1210,Computer Security Specialist,P,1054,1,125,19,7,11,12,2,3,5
1211,Computer Security Specialist,P,155,1,115,19,7,11,12,1,1,2
1212,Computer Security Specialist,P,357,1,110,19,7,11,12,1,0,2
1213,Clinical Applications Specialist,F,403,1,80,32,2,2,12,1,0,0
1214,Clinical Applications Specialist,F,752,1,80,32,5,2,12,1,0,9
1215,Clinical Applications Specialist,F,345,1,80,32,5,2,12,1,0,0
1216,Clinical Applications Specialist,F,963,1,125,32,2,2,12,1,0,2
1217,Clinical Applications Specialist,F,518,1,125,32,2,2,12,2,0,3
1218,Clinical Applications Specialist,F,206,1,125,32,8,2,8,1,0,1
1219,Clinical Applications Specialist,P,910,1,125,21,7,2,8,1,0,8
1220,Clinical Applications Specialist,P,992,1,125,21,7,2,8,2,0,1
1221,Clinical Applications Specialist,P,298,1,145,21,7,2,8,1,4,7
1222,Clinical Applications Specialist,P,889,1,95,21,7,2,8,0,3,8
1223,Clinical Applications Specialist,P,479,1,80,21,6,2,8,1,0,0
1224,Clinical Applications Specialist,P,705,1,105,21,6,2,8,0,5,6
1225,IT Business Analyst,F,173,1,80,38,5,3,12,0,0,7
1226,IT Business Analyst,F,589,1,80,38,2,3,12,1,0,2
1227,IT Business Analyst,F,821,1,80,38,2,3,12,2,0,0
1228,IT Business Analyst,F,288,1,95,38,2,3,12,0,0,6
1229,IT Business Analyst,F,867,1,100,38,6,3,12,1,1,5
1230,IT Business Analyst,F,223,1,95,38,6,3,9,2,0,4
1231,IT Business Analyst,P,857,1,150,22,6,3,9,1,5,7
1232,IT Business Analyst,P,413,1,140,22,6,3,9,1,3,6
1233,IT Business Analyst,P,1249,1,150,22,6,3,9,1,5,9
1234,IT Business Analyst,P,984,1,165,22,6,3,9,1,8,9
1235,IT Business Analyst,P,1171,1,135,22,6,3,9,0,2,3
1236,IT Business Analyst,P,853,1,125,22,3,3,9,1,0,6
1237,Network Manager,F,151,1,95,40,7,3,12,1,0,2
1238,Network Manager,F,311,1,95,40,7,3,12,1,0,3
1239,Network Manager,F,187,1,95,40,7,3,12,1,0,1
1240,Network Manager,F,1420,1,150,40,7,3,12,1,5,7
1241,Network Manager,F,1309,1,145,40,11,3,12,1,4,6
1242,Network Manager,F,790,1,125,40,11,3,12,2,0,1
1243,Network Manager,P,94,1,135,22,2,3,12,2,2,7
1244,Network Manager,P,314,1,140,22,5,3,12,2,3,8
1245,Network Manager,P,236,1,140,22,5,3,12,2,3,6
1246,Network Manager,P,632,1,110,22,3,3,12,3,0,7
1247,Network Manager,P,291,1,135,22,6,3,12,3,5,8
1248,Network Manager,P,357,1,110,22,6,3,12,3,0,3
1249,Informatics Nurse,F,739,1,130,47,1,3,9,2,1,2
1250,Informatics Nurse,F,976,1,125,47,10,3,9,2,0,4
1251,Informatics Nurse,F,542,1,130,47,0,3,9,2,1,2
1252,Informatics Nurse,F,367,1,105,47,0,3,9,2,5,7
1253,Informatics Nurse,F,280,1,80,47,0,3,9,3,0,8
1254,Informatics Nurse,F,195,1,80,47,0,3,9,3,0,0
1255,Informatics Nurse,P,951,1,125,19,7,3,9,3,0,6
1256,Informatics Nurse,P,793,1,125,19,0,3,9,3,0,4
1257,Informatics Nurse,P,1239,1,135,19,0,3,9,1,2,6
1258,Informatics Nurse,P,841,1,100,19,0,3,9,1,1,2
1259,Informatics Nurse,P,1066,1,105,19,0,3,9,0,2,6
1260,Informatics Nurse,P,1175,1,125,19,0,3,9,0,6,9
1261,Clinical Documentation Specialist,F,293,1,85,41,1,5,9,1,1,2
1262,Clinical Documentation Specialist,F,591,1,80,41,1,5,9,1,0,1
1263,Clinical Documentation Specialist,F,145,1,80,41,1,5,9,1,0,5
1264,Clinical Documentation Specialist,F,221,1,105,41,1,5,9,2,2,6
1265,Clinical Documentation Specialist,F,971,1,105,41,4,5,9,2,2,4
1266,Clinical Documentation Specialist,F,290,1,95,41,4,5,9,2,0,0
1267,Clinical Documentation Specialist,P,49,1,135,21,4,5,9,1,5,9
1268,Clinical Documentation Specialist,P,1016,1,125,21,4,5,9,1,3,5
1269,Clinical Documentation Specialist,P,1026,1,110,21,4,5,9,1,0,0
1270,Clinical Documentation Specialist,P,440,1,115,21,4,5,9,1,1,4
1271,Clinical Documentation Specialist,P,626,1,120,21,6,5,9,1,2,7
1272,Clinical Documentation Specialist,P,470,1,135,21,5,5,9,1,5,6
1273,Computer Systems Integrator,F,355,1,150,36,2,1,6,3,8,9
1274,Computer Systems Integrator,F,111,1,110,36,5,1,12,3,0,9
1275,Computer Systems Integrator,F,190,1,125,36,6,1,12,0,3,9
1276,Computer Systems Integrator,F,175,1,80,36,5,1,12,1,0,3
1277,Computer Systems Integrator,F,249,1,95,36,5,1,12,1,3,8
1278,Computer Systems Integrator,F,315,1,80,36,5,1,12,1,0,3
1279,Computer Systems Integrator,P,396,1,90,17,8,1,12,1,2,3
1280,Computer Systems Integrator,P,320,1,85,17,8,1,12,1,1,2
1281,Computer Systems Integrator,P,783,1,85,17,8,1,12,1,1,3
1282,Computer Systems Integrator,P,764,1,95,17,8,1,12,2,0,0
1283,Computer Systems Integrator,P,487,1,120,17,8,1,12,2,5,6
1284,Computer Systems Integrator,P,130,1,115,17,8,1,12,2,4,5
1285,Network Security Analyst,F,1125,1,155,49,4,8,12,0,6,7
1286,Network Security Analyst,F,866,1,130,49,0,8,12,0,1,2
1287,Network Security Analyst,F,1105,1,145,49,12,8,12,0,4,5
1288,Network Security Analyst,F,261,1,95,49,1,8,12,2,0,2
1289,Network Security Analyst,F,250,1,105,49,2,8,12,2,2,9
1290,Network Security Analyst,F,289,1,95,49,2,8,12,2,0,8
1291,Network Security Analyst,P,616,1,100,20,2,8,12,1,1,2
1292,Network Security Analyst,P,698,1,110,20,9,8,12,1,3,6
1293,Network Security Analyst,P,792,1,105,20,7,8,12,1,2,4
1294,Network Security Analyst,P,184,1,100,20,0,8,12,1,1,4
1295,Network Security Analyst,P,587,1,95,20,5,8,12,2,0,2
1296,Network Security Analyst,P,88,1,100,20,5,8,12,2,1,5
1297,Software Development Manager,F,153,1,100,41,9,7,12,2,1,3
1298,Software Development Manager,F,837,1,100,41,4,7,12,2,1,3
1299,Software Development Manager,F,808,1,100,41,4,7,12,2,1,2
1300,Software Development Manager,F,1294,1,130,41,4,7,12,2,4,6
1301,Software Development Manager,F,784,1,110,41,2,7,12,1,0,6
1302,Software Development Manager,F,907,1,110,41,1,7,12,1,0,0
1303,Software Development Manager,P,81,1,115,18,1,7,12,1,1,4
1304,Software Development Manager,P,212,1,110,18,1,7,12,1,0,2
1305,Software Development Manager,P,422,1,110,18,1,7,12,2,0,1
1306,Software Development Manager,P,1050,1,125,18,0,7,12,2,3,9
1307,Software Development Manager,P,148,1,130,18,0,7,12,2,4,8
1308,Software Development Manager,P,796,1,120,18,10,7,12,1,2,8
1309,IT Training Specialist,F,943,1,130,42,0,10,12,0,4,5
1310,IT Training Specialist,F,726,1,140,42,12,10,12,0,6,8
1311,IT Training Specialist,F,712,1,110,42,1,10,12,0,0,2
1312,IT Training Specialist,F,1349,1,145,42,1,10,12,0,4,7
1313,IT Training Specialist,F,413,1,135,42,2,10,12,1,2,6
1314,IT Training Specialist,F,465,1,140,42,2,10,12,1,3,7
1315,IT Training Specialist,P,823,1,135,22,8,10,12,1,2,4
1316,IT Training Specialist,P,903,1,125,22,1,10,12,1,0,0
1317,IT Training Specialist,P,814,1,125,22,8,10,12,2,0,9
1318,IT Training Specialist,P,176,1,140,22,8,10,12,2,3,4
1319,IT Training Specialist,P,861,1,125,22,2,10,12,2,0,0
1320,IT Training Specialist,P,620,1,125,22,4,10,12,2,0,2
1321,Database Manager,F,787,1,85,41,0,9,12,1,1,9
1322,Database Manager,F,822,1,100,41,0,9,12,1,4,8
1323,Database Manager,F,155,1,85,41,2,9,12,1,1,9
1324,Database Manager,F,1047,1,130,41,4,9,12,1,4,8
1325,Database Manager,F,828,1,110,41,4,9,12,1,0,3
1326,Database Manager,F,713,1,130,41,4,9,12,1,4,8
1327,Database Manager,P,501,1,80,22,1,9,12,1,0,0
1328,Database Manager,P,118,1,95,22,5,9,12,2,3,4
1329,Database Manager,P,352,1,85,22,5,9,12,2,1,4
1330,Database Manager,P,1112,1,130,22,3,9,12,2,1,5
1331,Database Manager,P,716,1,165,22,3,9,12,2,8,9
1332,Database Manager,P,631,1,140,22,3,9,12,2,3,6
1333,Technical Support Engineer,F,941,1,95,45,8,6,12,0,0,3
1334,Technical Support Engineer,F,926,1,110,45,8,6,12,0,3,7
1335,Technical Support Engineer,F,464,1,95,45,3,6,12,0,0,1
1336,Technical Support Engineer,F,767,1,125,45,4,6,12,1,0,0
1337,Technical Support Engineer,F,1138,1,135,45,3,6,12,1,2,3
1338,Technical Support Engineer,F,475,1,125,45,3,6,12,1,0,1
1339,Technical Support Engineer,P,465,1,85,19,3,6,12,1,1,4
1340,Technical Support Engineer,P,413,1,85,19,3,6,12,1,1,3
1341,Technical Support Engineer,P,407,1,80,19,3,6,12,1,0,1
1342,Technical Support Engineer,P,49,1,95,19,3,6,12,2,0,4
1343,Technical Support Engineer,P,1006,1,115,19,3,6,12,2,4,6
1344,Technical Support Engineer,P,317,1,95,19,3,6,12,2,0,0
1345,Business Intelligence Manager,F,828,1,130,44,1,12,12,1,1,7
1346,Business Intelligence Manager,F,499,1,125,44,1,12,12,1,0,5
1347,Business Intelligence Manager,F,699,1,135,44,1,12,12,1,2,4
1348,Business Intelligence Manager,F,166,1,110,44,1,12,12,1,3,4
1349,Business Intelligence Manager,F,113,1,100,44,9,12,12,1,1,2
1350,Business Intelligence Manager,F,279,1,110,44,0,12,12,2,3,5
1351,Business Intelligence Manager,P,881,1,110,19,0,12,12,2,0,0
1352,Business Intelligence Manager,P,1063,1,120,19,3,12,12,2,2,3
1353,Business Intelligence Manager,P,841,1,120,19,11,12,12,2,2,7
1354,Business Intelligence Manager,P,574,1,130,19,1,12,12,2,1,2
1355,Business Intelligence Manager,P,359,1,145,19,9,12,12,2,4,5
1356,Business Intelligence Manager,P,113,1,130,19,9,12,12,2,1,7
1357,Computer Service Technician ,F,843,1,125,48,2,6,12,0,0,0
1358,Computer Service Technician ,F,1352,1,150,48,2,6,12,0,5,7
1359,Computer Service Technician ,F,431,1,125,48,2,6,12,0,0,6
1360,Computer Service Technician ,F,175,1,100,48,5,6,12,0,1,3
1361,Computer Service Technician ,F,224,1,110,48,5,6,12,0,3,5
1362,Computer Service Technician ,F,247,1,105,48,8,6,12,0,2,3
1363,Computer Service Technician ,P,1000,1,125,22,8,6,12,0,3,4
1364,Computer Service Technician ,P,941,1,120,22,8,6,12,1,2,8
1365,Computer Service Technician ,P,631,1,115,22,3,6,12,1,1,6
1366,Computer Service Technician ,P,786,1,95,22,4,6,12,1,0,1
1367,Computer Service Technician ,P,322,1,100,22,4,6,12,2,1,3
1368,Computer Service Technician ,P,789,1,95,22,4,6,12,2,0,5
1369,Education Program Manager,F,1082,1,120,43,2,6,7,1,0,1
1370,Education Program Manager,F,340,1,120,43,8,6,7,1,0,5
1371,Education Program Manager,F,824,1,120,43,4,6,7,1,0,5
1372,Education Program Manager,F,935,1,105,43,1,6,7,1,0,9
1373,Education Program Manager,F,1091,1,115,43,1,6,7,1,2,7
1374,Education Program Manager,F,284,1,120,43,1,6,7,2,3,4
1375,Education Program Manager,P,161,1,90,17,4,6,7,2,0,0
1376,Education Program Manager,P,522,1,95,17,1,6,7,2,1,2
1377,Education Program Manager,P,125,1,115,17,1,6,7,2,5,8
1378,Education Program Manager,P,1171,1,125,17,1,6,7,1,4,6
1379,Education Program Manager,P,1022,1,105,17,1,6,7,1,0,5
1380,Education Program Manager,P,934,1,120,17,1,6,7,1,3,4
1381,School Principal ,F,1400,1,145,42,1,8,7,2,5,6
1382,School Principal ,F,1045,1,130,42,5,8,7,2,2,5
1383,School Principal ,F,453,1,120,42,0,8,7,2,0,9
1384,School Principal ,F,445,1,120,42,9,8,7,2,0,3
1385,School Principal ,F,412,1,125,42,9,8,7,2,1,8
1386,School Principal ,F,171,1,120,42,9,8,7,2,0,7
1387,School Principal ,P,149,1,125,21,1,8,7,2,1,7
1388,School Principal ,P,521,1,120,21,8,8,7,2,0,1
1389,School Principal ,P,372,1,120,21,0,8,7,2,0,7
1390,School Principal ,P,719,1,110,21,0,8,7,3,4,5
1391,School Principal ,P,468,1,105,21,8,8,7,3,3,9
1392,School Principal ,P,827,1,100,21,3,8,7,3,2,4
1393,Elementary School Teacher ,F,410,1,165,39,4,12,7,1,6,8
1394,Elementary School Teacher ,F,854,1,165,39,4,12,7,1,6,7
1395,Elementary School Teacher ,F,1562,1,155,39,4,12,7,1,4,6
1396,Elementary School Teacher ,F,129,1,130,39,7,12,7,1,2,9
1397,Elementary School Teacher ,F,809,1,120,39,3,12,7,1,0,2
1398,Elementary School Teacher ,F,1313,1,130,39,6,12,7,1,2,7
1399,Elementary School Teacher ,P,1336,1,135,17,6,12,7,1,0,1
1400,Elementary School Teacher ,P,278,1,150,17,11,12,7,1,3,4
1401,Elementary School Teacher ,P,944,1,140,17,11,12,7,1,1,9
1402,Elementary School Teacher ,P,284,1,130,17,4,12,7,2,2,4
1403,Elementary School Teacher ,P,985,1,120,17,4,12,7,2,0,7
1404,Elementary School Teacher ,P,270,1,120,17,2,12,7,2,0,3
1405,High School Teacher ,F,446,1,135,48,7,8,7,1,0,2
1406,High School Teacher ,F,507,1,135,48,7,8,7,1,0,7
1407,High School Teacher ,F,925,1,155,48,4,8,7,1,4,5
1408,High School Teacher ,F,825,1,120,48,4,8,7,1,3,9
1409,High School Teacher ,F,284,1,130,48,4,8,7,2,5,7
1410,High School Teacher ,F,498,1,115,48,4,8,7,2,2,4
1411,High School Teacher ,P,972,1,95,20,4,8,7,2,1,2
1412,High School Teacher ,P,144,1,90,20,4,8,7,2,0,0
1413,High School Teacher ,P,688,1,90,20,4,8,7,2,0,4
1414,High School Teacher ,P,1131,1,135,20,12,8,7,2,0,0
1415,High School Teacher ,P,263,1,135,20,3,8,7,3,0,8
1416,High School Teacher ,P,1393,1,140,20,3,8,7,3,1,8
1417,Telecommunications Network Engineer,F,919,1,145,47,2,2,16,0,0,1
1418,Telecommunications Network Engineer,F,1431,1,150,47,12,2,16,0,1,2
1419,Telecommunications Network Engineer,F,982,1,145,47,8,2,16,0,0,5
1420,Telecommunications Network Engineer,F,251,1,135,47,8,2,16,0,1,2
1421,Telecommunications Network Engineer,F,623,1,135,47,8,2,16,1,1,6
1422,Telecommunications Network Engineer,F,564,1,130,47,1,2,16,1,0,5
1423,Telecommunications Network Engineer,P,515,1,105,22,1,2,16,1,1,7
1424,Telecommunications Network Engineer,P,992,1,100,22,7,2,16,1,0,8
1425,Telecommunications Network Engineer,P,1021,1,100,22,7,2,16,1,0,0
1426,Telecommunications Network Engineer,P,1309,1,135,22,3,2,16,2,4,9
1427,Telecommunications Network Engineer,P,1037,1,115,22,3,2,16,2,0,9
1428,Telecommunications Network Engineer,P,586,1,145,22,3,2,16,2,6,9
1429,Civil Engineer,F,1136,1,155,35,13,10,14,1,0,1
1430,Civil Engineer,F,886,1,160,35,7,10,14,1,1,9
1431,Civil Engineer,F,635,1,155,35,7,10,14,1,0,2
1432,Civil Engineer,F,1354,1,140,35,6,10,14,1,0,2
1433,Civil Engineer,F,1382,1,155,35,0,10,14,1,3,4
1434,Civil Engineer,F,306,1,165,35,0,10,14,1,5,8
1435,Civil Engineer,P,1506,1,160,17,1,10,14,1,4,9
1436,Civil Engineer,P,618,1,140,17,1,10,14,2,0,2
1437,Civil Engineer,P,1456,1,145,17,9,10,14,2,1,3
1438,Civil Engineer,P,841,1,140,17,6,10,14,2,0,4
1439,Civil Engineer,P,1041,1,145,17,6,10,14,2,1,4
1440,Civil Engineer,P,1311,1,150,17,0,10,14,2,2,3
1441,Electrical Engineer ,F,862,1,110,35,2,11,16,1,0,1
1442,Electrical Engineer ,F,654,1,125,35,11,11,16,1,3,7
1443,Electrical Engineer ,F,789,1,130,35,11,11,16,1,4,8
1444,Electrical Engineer ,F,207,1,110,35,11,11,16,1,0,8
1445,Electrical Engineer ,F,717,1,115,35,7,11,16,1,1,3
1446,Electrical Engineer ,F,915,1,110,35,5,11,16,1,0,2
1447,Electrical Engineer ,P,1167,1,135,17,5,11,16,1,2,6
1448,Electrical Engineer ,P,73,1,130,17,5,11,16,1,1,3
1449,Electrical Engineer ,P,902,1,125,17,9,11,16,2,0,9
1450,Electrical Engineer ,P,954,1,175,17,9,11,16,2,7,9
1451,Electrical Engineer ,P,1118,1,155,17,9,11,16,3,3,4
1452,Electrical Engineer ,P,732,1,155,17,9,11,16,3,3,6
1453,Architect ,F,1220,1,125,48,6,7,13,1,0,8
1454,Architect ,F,232,1,125,48,10,7,13,1,0,5
1455,Architect ,F,133,1,140,48,5,7,13,1,3,7
1456,Architect ,F,1365,1,150,48,5,7,13,1,5,8
1457,Architect ,F,394,1,130,48,5,7,13,1,1,3
1458,Architect ,F,953,1,125,48,5,7,13,1,0,0
1459,Architect ,P,759,1,145,21,7,7,13,2,7,8
1460,Architect ,P,818,1,110,21,7,7,13,2,0,9
1461,Architect ,P,912,1,115,21,7,7,13,2,1,3
