Tag,TagCount
146349205,1407272665
146351537,1407295089
146353869,1407317513
146356201,1407339937
146358533,1407362361
146360865,1407384785
146363197,1407407209
146365529,1407429633
146367861,1407452057
146370193,1407474481
146372525,1407496905
146374857,1407519329
146377189,1407541753
146379521,1407564177
146381853,1407586601
146384185,1407609025
146386517,1407631449
146388849,1407653873
146391181,1407676297
146393513,1407698721
146395845,1407721145
146398177,1407743569
146400509,1407765993
146402841,1407788417
146405173,1407810841
146407505,1407833265
146409837,1407855689
146412169,1407878113
146414501,1407900537
146416833,1407922961
146419165,1407945385
146421497,1407967809
146423829,1407990233
146426161,1408012657
146428493,1408035081
146430825,1408057505
146433157,1408079929
146435489,1408102353
146437821,1408124777
146440153,1408147201
146442485,1408169625
146444817,1408192049
146447149,1408214473
146449481,1408236897
146451813,1408259321
146454145,1408281745
146456477,1408304169
146458809,1408326593
146461141,1408349017
146463473,1408371441
146465805,1408393865
146468137,1408416289
146470469,1408438713
146472801,1408461137
146475133,1408483561
146477465,1408505985
146479797,1408528409
146482129,1408550833
146484461,1408573257
146486793,1408595681
146489125,1408618105
146491457,1408640529
146493789,1408662953
146496121,1408685377
146498453,1408707801
146500785,1408730225
146503117,1408752649
146505449,1408775073
146507781,1408797497
146510113,1408819921
146512445,1408842345
146514777,1408864769
146517109,1408887193
146519441,1408909617
146521773,1408932041
146524105,1408954465
146526437,1408976889
146528769,1408999313
146531101,1409021737
146533433,1409044161
146535765,1409066585
146538097,1409089009
146540429,1409111433
146542761,1409133857
146545093,1409156281
146547425,1409178705
146549757,1409201129
146552089,1409223553
146554421,1409245977
146556753,1409268401
146559085,1409290825
146561417,1409313249
146563749,1409335673
146566081,1409358097
146568413,1409380521
146570745,1409402945
146573077,1409425369
146575409,1409447793
146577741,1409470217
146580073,1409492641
146582405,1409515065
146584737,1409537489
146587069,1409559913
146589401,1409582337
146591733,1409604761
146594065,1409627185
146596397,1409649609
146598729,1409672033
146601061,1409694457
146603393,1409716881
146605725,1409739305
146608057,1409761729
146610389,1409784153
146612721,1409806577
146615053,1409829001
146617385,1409851425
146619717,1409873849
146622049,1409896273
146624381,1409918697
146626713,1409941121
146629045,1409963545
146631377,1409985969
146633709,1410008393
146636041,1410030817
146638373,1410053241
146640705,1410075665
146643037,1410098089
146645369,1410120513
146647701,1410142937
146650033,1410165361
146652365,1410187785
146654697,1410210209
146657029,1410232633
146659361,1410255057
146661693,1410277481
146664025,1410299905
146666357,1410322329
146668689,1410344753
146671021,1410367177
146673353,1410389601
146675685,1410412025
146678017,1410434449
146680349,1410456873
146682681,1410479297
146685013,1410501721
146687345,1410524145
146689677,1410546569
146692009,1410568993
146694341,1410591417
146696673,1410613841
146699005,1410636265
146701337,1410658689
146703669,1410681113
146706001,1410703537
146708333,1410725961
146710665,1410748385
146712997,1410770809
146715329,1410793233
146717661,1410815657
146719993,1410838081
146722325,1410860505
146724657,1410882929
146726989,1410905353
146729321,1410927777
146731653,1410950201
146733985,1410972625
146736317,1410995049
146738649,1411017473
146740981,1411039897
146743313,1411062321
146745645,1411084745
146747977,1411107169
146750309,1411129593
146752641,1411152017
146754973,1411174441
146757305,1411196865
146759637,1411219289
146761969,1411241713
146764301,1411264137
146766633,1411286561
146768965,1411308985
146771297,1411331409
146773629,1411353833
146775961,1411376257
146778293,1411398681
146780625,1411421105
146782957,1411443529
146785289,1411465953
146787621,1411488377
146789953,1411510801
146792285,1411533225
146794617,1411555649
146796949,1411578073
146799281,1411600497
146801613,1411622921
146803945,1411645345
146806277,1411667769
146808609,1411690193
146810941,1411712617
146813273,1411735041
146815605,1411757465
146817937,1411779889
146820269,1411802313
146822601,1411824737
146824933,1411847161
146827265,1411869585
146829597,1411892009
146831929,1411914433
146834261,1411936857
146836593,1411959281
146838925,1411981705
146841257,1412004129
146843589,1412026553
146845921,1412048977
146848253,1412071401
146850585,1412093825
146852917,1412116249
146855249,1412138673
146857581,1412161097
146859913,1412183521
146862245,1412205945
146864577,1412228369
146866909,1412250793
146869241,1412273217
146871573,1412295641
146873905,1412318065
146876237,1412340489
146878569,1412362913
146880901,1412385337
146883233,1412407761
146885565,1412430185
146887897,1412452609
146890229,1412475033
146892561,1412497457
146894893,1412519881
146897225,1412542305
146899557,1412564729
146901889,1412587153
146904221,1412609577
146906553,1412632001
146908885,1412654425
146911217,1412676849
146913549,1412699273
146915881,1412721697
146918213,1412744121
146920545,1412766545
146922877,1412788969
146925209,1412811393
146927541,1412833817
146929873,1412856241
146932205,1412878665
146934537,1412901089
146936869,1412923513
146939201,1412945937
146941533,1412968361
146943865,1412990785
146946197,1413013209
146948529,1413035633
146950861,1413058057
146953193,1413080481
146955525,1413102905
146957857,1413125329
146960189,1413147753
146962521,1413170177
146964853,1413192601
146967185,1413215025
146969517,1413237449
146971849,1413259873
146974181,1413282297
146976513,1413304721
146978845,1413327145
146981177,1413349569
146983509,1413371993
146985841,1413394417
146988173,1413416841
146990505,1413439265
146992837,1413461689
146995169,1413484113
146997501,1413506537
146999833,1413528961
147002165,1413551385
147004497,1413573809
147006829,1413596233
147009161,1413618657
147011493,1413641081
147013825,1413663505
147016157,1413685929
147018489,1413708353
147020821,1413730777
147023153,1413753201
147025485,1413775625
147027817,1413798049
147030149,1413820473
147032481,1413842897
147034813,1413865321
147037145,1413887745
147039477,1413910169
147041809,1413932593
147044141,1413955017
147046473,1413977441
147048805,1413999865
147051137,1414022289
147053469,1414044713
147055801,1414067137
147058133,1414089561
147060465,1414111985
147062797,1414134409
147065129,1414156833
147067461,1414179257
147069793,1414201681
147072125,1414224105
147074457,1414246529
147076789,1414268953
147079121,1414291377
147081453,1414313801
147083785,1414336225
147086117,1414358649
147088449,1414381073
147090781,1414403497
147093113,1414425921
147095445,1414448345
147097777,1414470769
147100109,1414493193
147102441,1414515617
147104773,1414538041
147107105,1414560465
147109437,1414582889
147111769,1414605313
147114101,1414627737
147116433,1414650161
147118765,1414672585
147121097,1414695009
147123429,1414717433
147125761,1414739857
147128093,1414762281
147130425,1414784705
147132757,1414807129
147135089,1414829553
147137421,1414851977
147139753,1414874401
147142085,1414896825
147144417,1414919249
147146749,1414941673
147149081,1414964097
147151413,1414986521
147153745,1415008945
147156077,1415031369
147158409,1415053793
147160741,1415076217
147163073,1415098641
147165405,1415121065
147167737,1415143489
147170069,1415165913
147172401,1415188337
147174733,1415210761
147177065,1415233185
147179397,1415255609
147181729,1415278033
147184061,1415300457
147186393,1415322881
147188725,1415345305
147191057,1415367729
147193389,1415390153
147195721,1415412577
147198053,1415435001
147200385,1415457425
147202717,1415479849
147205049,1415502273
147207381,1415524697
147209713,1415547121
147212045,1415569545
147214377,1415591969
147216709,1415614393
147219041,1415636817
147221373,1415659241
147223705,1415681665
147226037,1415704089
147228369,1415726513
147230701,1415748937
147233033,1415771361
147235365,1415793785
147237697,1415816209
147240029,1415838633
147242361,1415861057
147244693,1415883481
147247025,1415905905
147249357,1415928329
147251689,1415950753
147254021,1415973177
147256353,1415995601
147258685,1416018025
147261017,1416040449
147263349,1416062873
147265681,1416085297
147268013,1416107721
147270345,1416130145
147272677,1416152569
147275009,1416174993
147277341,1416197417
147279673,1416219841
147282005,1416242265
147284337,1416264689
147286669,1416287113
147289001,1416309537
147291333,1416331961
147293665,1416354385
147295997,1416376809
147298329,1416399233
147300661,1416421657
147302993,1416444081
147305325,1416466505
147307657,1416488929
147309989,1416511353
147312321,1416533777
147314653,1416556201
147316985,1416578625
147319317,1416601049
147321649,1416623473
147323981,1416645897
147326313,1416668321
147328645,1416690745
147330977,1416713169
147333309,1416735593
147335641,1416758017
147337973,1416780441
147340305,1416802865
147342637,1416825289
147344969,1416847713
147347301,1416870137
147349633,1416892561
147351965,1416914985
147354297,1416937409
147356629,1416959833
147358961,1416982257
147361293,1417004681
147363625,1417027105
147365957,1417049529
147368289,1417071953
147370621,1417094377
147372953,1417116801
147375285,1417139225
147377617,1417161649
147379949,1417184073
147382281,1417206497
147384613,1417228921
147386945,1417251345
147389277,1417273769
147391609,1417296193
147393941,1417318617
147396273,1417341041
147398605,1417363465
147400937,1417385889
147403269,1417408313
147405601,1417430737
147407933,1417453161
147410265,1417475585
147412597,1417498009
147414929,1417520433
147417261,1417542857
147419593,1417565281
147421925,1417587705
147424257,1417610129
147426589,1417632553
147428921,1417654977
147431253,1417677401
147433585,1417699825
147435917,1417722249
147438249,1417744673
147440581,1417767097
147442913,1417789521
147445245,1417811945
147447577,1417834369
147449909,1417856793
147452241,1417879217
147454573,1417901641
147456905,1417924065
147459237,1417946489
147461569,1417968913
147463901,1417991337
147466233,1418013761
147468565,1418036185
147470897,1418058609
147473229,1418081033
147475561,1418103457
147477893,1418125881
147480225,1418148305
147482557,1418170729
147484889,1418193153
147487221,1418215577
147489553,1418238001
147491885,1418260425
147494217,1418282849
147496549,1418305273
147498881,1418327697
147501213,1418350121
147503545,1418372545
147505877,1418394969
147508209,1418417393
147510541,1418439817
147512873,1418462241
147515205,1418484665
147517537,1418507089
147519869,1418529513
147522201,1418551937
147524533,1418574361
147526865,1418596785
147529197,1418619209
147531529,1418641633
147533861,1418664057
147536193,1418686481
147538525,1418708905
147540857,1418731329
147543189,1418753753
147545521,1418776177
147547853,1418798601
147550185,1418821025
147552517,1418843449
147554849,1418865873
147557181,1418888297
147559513,1418910721
147561845,1418933145
147564177,1418955569
147566509,1418977993
147568841,1419000417
147571173,1419022841
147573505,1419045265
147575837,1419067689
147578169,1419090113
147580501,1419112537
147582833,1419134961
147585165,1419157385
147587497,1419179809
147589829,1419202233
147592161,1419224657
147594493,1419247081
147596825,1419269505
147599157,1419291929
147601489,1419314353
147603821,1419336777
147606153,1419359201
147608485,1419381625
147610817,1419404049
147613149,1419426473
147615481,1419448897
147617813,1419471321
147620145,1419493745
147622477,1419516169
147624809,1419538593
147627141,1419561017
147629473,1419583441
147631805,1419605865
147634137,1419628289
147636469,1419650713
147638801,1419673137
147641133,1419695561
147643465,1419717985
147645797,1419740409
147648129,1419762833
147650461,1419785257
147652793,1419807681
147655125,1419830105
147657457,1419852529
147659789,1419874953
147662121,1419897377
147664453,1419919801
147666785,1419942225
147669117,1419964649
147671449,1419987073
147673781,1420009497
147676113,1420031921
147678445,1420054345
147680777,1420076769
147683109,1420099193
147685441,1420121617
147687773,1420144041
147690105,1420166465
147692437,1420188889
147694769,1420211313
147697101,1420233737
147699433,1420256161
147701765,1420278585
147704097,1420301009
147706429,1420323433
147708761,1420345857
147711093,1420368281
147713425,1420390705
147715757,1420413129
147718089,1420435553
147720421,1420457977
147722753,1420480401
147725085,1420502825
147727417,1420525249
147729749,1420547673
147732081,1420570097
147734413,1420592521
147736745,1420614945
147739077,1420637369
147741409,1420659793
147743741,1420682217
147746073,1420704641
147748405,1420727065
147750737,1420749489
147753069,1420771913
147755401,1420794337
147757733,1420816761
147760065,1420839185
147762397,1420861609
147764729,1420884033
147767061,1420906457
147769393,1420928881
147771725,1420951305
147774057,1420973729
147776389,1420996153
147778721,1421018577
147781053,1421041001
147783385,1421063425
147785717,1421085849
147788049,1421108273
147790381,1421130697
147792713,1421153121
147795045,1421175545
147797377,1421197969
147799709,1421220393
147802041,1421242817
147804373,1421265241
147806705,1421287665
147809037,1421310089
147811369,1421332513
147813701,1421354937
147816033,1421377361
147818365,1421399785
147820697,1421422209
147823029,1421444633
147825361,1421467057
147827693,1421489481
147830025,1421511905
147832357,1421534329
147834689,1421556753
147837021,1421579177
147839353,1421601601
147841685,1421624025
147844017,1421646449
147846349,1421668873
147848681,1421691297
147851013,1421713721
147853345,1421736145
147855677,1421758569
147858009,1421780993
147860341,1421803417
147862673,1421825841
147865005,1421848265
147867337,1421870689
147869669,1421893113
147872001,1421915537
147874333,1421937961
147876665,1421960385
147878997,1421982809
147881329,1422005233
147883661,1422027657
147885993,1422050081
147888325,1422072505
147890657,1422094929
147892989,1422117353
147895321,1422139777
147897653,1422162201
147899985,1422184625
147902317,1422207049
147904649,1422229473
147906981,1422251897
147909313,1422274321
147911645,1422296745
147913977,1422319169
147916309,1422341593
147918641,1422364017
147920973,1422386441
147923305,1422408865
147925637,1422431289
147927969,1422453713
147930301,1422476137
147932633,1422498561
147934965,1422520985
147937297,1422543409
147939629,1422565833
147941961,1422588257
147944293,1422610681
147946625,1422633105
147948957,1422655529
147951289,1422677953
147953621,1422700377
147955953,1422722801
147958285,1422745225
147960617,1422767649
147962949,1422790073
147965281,1422812497
147967613,1422834921
147969945,1422857345
147972277,1422879769
147974609,1422902193
147976941,1422924617
147979273,1422947041
147981605,1422969465
147983937,1422991889
147986269,1423014313
147988601,1423036737
147990933,1423059161
147993265,1423081585
147995597,1423104009
147997929,1423126433
148000261,1423148857
148002593,1423171281
148004925,1423193705
148007257,1423216129
148009589,1423238553
148011921,1423260977
148014253,1423283401
148016585,1423305825
148018917,1423328249
148021249,1423350673
148023581,1423373097
148025913,1423395521
148028245,1423417945
148030577,1423440369
148032909,1423462793
148035241,1423485217
148037573,1423507641
148039905,1423530065
148042237,1423552489
148044569,1423574913
148046901,1423597337
148049233,1423619761
148051565,1423642185
148053897,1423664609
148056229,1423687033
148058561,1423709457
148060893,1423731881
148063225,1423754305
148065557,1423776729
148067889,1423799153
148070221,1423821577
148072553,1423844001
148074885,1423866425
148077217,1423888849
148079549,1423911273
148081881,1423933697
148084213,1423956121
148086545,1423978545
148088877,1424000969
148091209,1424023393
148093541,1424045817
148095873,1424068241
148098205,1424090665
148100537,1424113089
148102869,1424135513
148105201,1424157937
148107533,1424180361
148109865,1424202785
148112197,1424225209
148114529,1424247633
148116861,1424270057
148119193,1424292481
148121525,1424314905
148123857,1424337329
148126189,1424359753
148128521,1424382177
148130853,1424404601
148133185,1424427025
148135517,1424449449
148137849,1424471873
148140181,1424494297
148142513,1424516721
148144845,1424539145
148147177,1424561569
148149509,1424583993
148151841,1424606417
148154173,1424628841
148156505,1424651265
148158837,1424673689
148161169,1424696113
148163501,1424718537
148165833,1424740961
148168165,1424763385
148170497,1424785809
148172829,1424808233
148175161,1424830657
148177493,1424853081
148179825,1424875505
148182157,1424897929
148184489,1424920353
148186821,1424942777
148189153,1424965201
148191485,1424987625
148193817,1425010049
148196149,1425032473
148198481,1425054897
148200813,1425077321
148203145,1425099745
148205477,1425122169
148207809,1425144593
148210141,1425167017
148212473,1425189441
148214805,1425211865
148217137,1425234289
148219469,1425256713
148221801,1425279137
148224133,1425301561
148226465,1425323985
148228797,1425346409
148231129,1425368833
148233461,1425391257
148235793,1425413681
148238125,1425436105
148240457,1425458529
148242789,1425480953
148245121,1425503377
148247453,1425525801
148249785,1425548225
148252117,1425570649
148254449,1425593073
148256781,1425615497
148259113,1425637921
148261445,1425660345
148263777,1425682769
148266109,1425705193
148268441,1425727617
148270773,1425750041
148273105,1425772465
148275437,1425794889
148277769,1425817313
148280101,1425839737
148282433,1425862161
148284765,1425884585
148287097,1425907009
148289429,1425929433
148291761,1425951857
148294093,1425974281
148296425,1425996705
148298757,1426019129
148301089,1426041553
148303421,1426063977
148305753,1426086401
148308085,1426108825
148310417,1426131249
148312749,1426153673
148315081,1426176097
148317413,1426198521
148319745,1426220945
148322077,1426243369
148324409,1426265793
148326741,1426288217
148329073,1426310641
148331405,1426333065
148333737,1426355489
148336069,1426377913
148338401,1426400337
148340733,1426422761
148343065,1426445185
148345397,1426467609
148347729,1426490033
148350061,1426512457
148352393,1426534881
148354725,1426557305
148357057,1426579729
148359389,1426602153
148361721,1426624577
148364053,1426647001
148366385,1426669425
148368717,1426691849
148371049,1426714273
148373381,1426736697
148375713,1426759121
148378045,1426781545
148380377,1426803969
148382709,1426826393
148385041,1426848817
148387373,1426871241
148389705,1426893665
148392037,1426916089
148394369,1426938513
148396701,1426960937
148399033,1426983361
148401365,1427005785
148403697,1427028209
148406029,1427050633
148408361,1427073057
148410693,1427095481
148413025,1427117905
148415357,1427140329
148417689,1427162753
148420021,1427185177
148422353,1427207601
148424685,1427230025
148427017,1427252449
148429349,1427274873
148431681,1427297297
148434013,1427319721
148436345,1427342145
148438677,1427364569
148441009,1427386993
148443341,1427409417
148445673,1427431841
148448005,1427454265
148450337,1427476689
148452669,1427499113
148455001,1427521537
148457333,1427543961
148459665,1427566385
148461997,1427588809
148464329,1427611233
148466661,1427633657
148468993,1427656081
148471325,1427678505
148473657,1427700929
148475989,1427723353
148478321,1427745777
148480653,1427768201
148482985,1427790625
148485317,1427813049
148487649,1427835473
148489981,1427857897
148492313,1427880321
148494645,1427902745
148496977,1427925169
148499309,1427947593
148501641,1427970017
148503973,1427992441
148506305,1428014865
148508637,1428037289
148510969,1428059713
148513301,1428082137
148515633,1428104561
148517965,1428126985
148520297,1428149409
148522629,1428171833
148524961,1428194257
148527293,1428216681
148529625,1428239105
148531957,1428261529
148534289,1428283953
148536621,1428306377
148538953,1428328801
148541285,1428351225
148543617,1428373649
148545949,1428396073
148548281,1428418497
148550613,1428440921
148552945,1428463345
148555277,1428485769
148557609,1428508193
148559941,1428530617
148562273,1428553041
148564605,1428575465
148566937,1428597889
148569269,1428620313
148571601,1428642737
148573933,1428665161
148576265,1428687585
148578597,1428710009
148580929,1428732433
148583261,1428754857
148585593,1428777281
148587925,1428799705
148590257,1428822129
148592589,1428844553
148594921,1428866977
148597253,1428889401
148599585,1428911825
148601917,1428934249
148604249,1428956673
148606581,1428979097
148608913,1429001521
148611245,1429023945
148613577,1429046369
148615909,1429068793
148618241,1429091217
148620573,1429113641
148622905,1429136065
148625237,1429158489
148627569,1429180913
148629901,1429203337
148632233,1429225761
148634565,1429248185
148636897,1429270609
148639229,1429293033
148641561,1429315457
148643893,1429337881
148646225,1429360305
148648557,1429382729
148650889,1429405153
148653221,1429427577
148655553,1429450001
148657885,1429472425
148660217,1429494849
148662549,1429517273
148664881,1429539697
148667213,1429562121
148669545,1429584545
148671877,1429606969
148674209,1429629393
148676541,1429651817
148678873,1429674241
148681205,1429696665
148683537,1429719089
148685869,1429741513
148688201,1429763937
148690533,1429786361
148692865,1429808785
148695197,1429831209
148697529,1429853633
148699861,1429876057
148702193,1429898481
148704525,1429920905
148706857,1429943329
148709189,1429965753
148711521,1429988177
148713853,1430010601
148716185,1430033025
148718517,1430055449
148720849,1430077873
148723181,1430100297
148725513,1430122721
148727845,1430145145
148730177,1430167569
148732509,1430189993
148734841,1430212417
148737173,1430234841
148739505,1430257265
148741837,1430279689
148744169,1430302113
148746501,1430324537
148748833,1430346961
148751165,1430369385
148753497,1430391809
148755829,1430414233
148758161,1430436657
148760493,1430459081
148762825,1430481505
148765157,1430503929
148767489,1430526353
148769821,1430548777
148772153,1430571201
148774485,1430593625
148776817,1430616049
148779149,1430638473
148781481,1430660897
148783813,1430683321
148786145,1430705745
148788477,1430728169
148790809,1430750593
148793141,1430773017
148795473,1430795441
148797805,1430817865
148800137,1430840289
148802469,1430862713
148804801,1430885137
148807133,1430907561
148809465,1430929985
148811797,1430952409
148814129,1430974833
148816461,1430997257
148818793,1431019681
148821125,1431042105
148823457,1431064529
148825789,1431086953
148828121,1431109377
148830453,1431131801
148832785,1431154225
148835117,1431176649
148837449,1431199073
148839781,1431221497
148842113,1431243921
148844445,1431266345
148846777,1431288769
148849109,1431311193
148851441,1431333617
148853773,1431356041
148856105,1431378465
148858437,1431400889
148860769,1431423313
148863101,1431445737
148865433,1431468161
148867765,1431490585
148870097,1431513009
148872429,1431535433
148874761,1431557857
148877093,1431580281
148879425,1431602705
148881757,1431625129
148884089,1431647553
148886421,1431669977
148888753,1431692401
148891085,1431714825
148893417,1431737249
148895749,1431759673
148898081,1431782097
148900413,1431804521
148902745,1431826945
148905077,1431849369
148907409,1431871793
148909741,1431894217
148912073,1431916641
148914405,1431939065
148916737,1431961489
148919069,1431983913
148921401,1432006337
148923733,1432028761
148926065,1432051185
148928397,1432073609
148930729,1432096033
148933061,1432118457
148935393,1432140881
148937725,1432163305
148940057,1432185729
148942389,1432208153
148944721,1432230577
148947053,1432253001
148949385,1432275425
148951717,1432297849
148954049,1432320273
148956381,1432342697
148958713,1432365121
148961045,1432387545
148963377,1432409969
148965709,1432432393
148968041,1432454817
148970373,1432477241
148972705,1432499665
148975037,1432522089
148977369,1432544513
148979701,1432566937
148982033,1432589361
148984365,1432611785
148986697,1432634209
148989029,1432656633
148991361,1432679057
148993693,1432701481
148996025,1432723905
148998357,1432746329
149000689,1432768753
149003021,1432791177
149005353,1432813601
149007685,1432836025
149010017,1432858449
149012349,1432880873
149014681,1432903297
149017013,1432925721
149019345,1432948145
149021677,1432970569
149024009,1432992993
149026341,1433015417
149028673,1433037841
149031005,1433060265
149033337,1433082689
149035669,1433105113
149038001,1433127537
149040333,1433149961
149042665,1433172385
149044997,1433194809
149047329,1433217233
149049661,1433239657
149051993,1433262081
149054325,1433284505
149056657,1433306929
149058989,1433329353
149061321,1433351777
149063653,1433374201
149065985,1433396625
149068317,1433419049
149070649,1433441473
149072981,1433463897
149075313,1433486321
149077645,1433508745
149079977,1433531169
149082309,1433553593
149084641,1433576017
149086973,1433598441
149089305,1433620865
149091637,1433643289
149093969,1433665713
149096301,1433688137
149098633,1433710561
149100965,1433732985
149103297,1433755409
149105629,1433777833
149107961,1433800257
149110293,1433822681
149112625,1433845105
149114957,1433867529
149117289,1433889953
149119621,1433912377
149121953,1433934801
149124285,1433957225
149126617,1433979649
149128949,1434002073
149131281,1434024497
149133613,1434046921
149135945,1434069345
149138277,1434091769
149140609,1434114193
149142941,1434136617
149145273,1434159041
149147605,1434181465
149149937,1434203889
149152269,1434226313
149154601,1434248737
149156933,1434271161
149159265,1434293585
149161597,1434316009
149163929,1434338433
149166261,1434360857
149168593,1434383281
149170925,1434405705
149173257,1434428129
149175589,1434450553
149177921,1434472977
149180253,1434495401
149182585,1434517825
149184917,1434540249
149187249,1434562673
149189581,1434585097
149191913,1434607521
149194245,1434629945
149196577,1434652369
149198909,1434674793
149201241,1434697217
149203573,1434719641
149205905,1434742065
149208237,1434764489
149210569,1434786913
149212901,1434809337
149215233,1434831761
149217565,1434854185
149219897,1434876609
149222229,1434899033
149224561,1434921457
149226893,1434943881
149229225,1434966305
149231557,1434988729
149233889,1435011153
149236221,1435033577
149238553,1435056001
149240885,1435078425
149243217,1435100849
149245549,1435123273
149247881,1435145697
149250213,1435168121
149252545,1435190545
149254877,1435212969
149257209,1435235393
149259541,1435257817
149261873,1435280241
149264205,1435302665
149266537,1435325089
149268869,1435347513
149271201,1435369937
149273533,1435392361
149275865,1435414785
149278197,1435437209
149280529,1435459633
149282861,1435482057
149285193,1435504481
149287525,1435526905
149289857,1435549329
149292189,1435571753
149294521,1435594177
149296853,1435616601
149299185,1435639025
149301517,1435661449
149303849,1435683873
149306181,1435706297
149308513,1435728721
149310845,1435751145
149313177,1435773569
149315509,1435795993
149317841,1435818417
149320173,1435840841
149322505,1435863265
149324837,1435885689
149327169,1435908113
149329501,1435930537
149331833,1435952961
149334165,1435975385
149336497,1435997809
149338829,1436020233
149341161,1436042657
149343493,1436065081
149345825,1436087505
149348157,1436109929
149350489,1436132353
149352821,1436154777
149355153,1436177201
149357485,1436199625
149359817,1436222049
149362149,1436244473
149364481,1436266897
149366813,1436289321
149369145,1436311745
149371477,1436334169
149373809,1436356593
149376141,1436379017
149378473,1436401441
149380805,1436423865
149383137,1436446289
149385469,1436468713
149387801,1436491137
149390133,1436513561
149392465,1436535985
149394797,1436558409
149397129,1436580833
149399461,1436603257
149401793,1436625681
149404125,1436648105
149406457,1436670529
149408789,1436692953
149411121,1436715377
149413453,1436737801
149415785,1436760225
149418117,1436782649
149420449,1436805073
149422781,1436827497
149425113,1436849921
149427445,1436872345
149429777,1436894769
149432109,1436917193
149434441,1436939617
149436773,1436962041
149439105,1436984465
149441437,1437006889
149443769,1437029313
149446101,1437051737
149448433,1437074161
149450765,1437096585
149453097,1437119009
149455429,1437141433
149457761,1437163857
149460093,1437186281
149462425,1437208705
149464757,1437231129
149467089,1437253553
149469421,1437275977
149471753,1437298401
149474085,1437320825
149476417,1437343249
149478749,1437365673
149481081,1437388097
149483413,1437410521
149485745,1437432945
149488077,1437455369
149490409,1437477793
149492741,1437500217
149495073,1437522641
149497405,1437545065
149499737,1437567489
149502069,1437589913
149504401,1437612337
149506733,1437634761
149509065,1437657185
149511397,1437679609
149513729,1437702033
149516061,1437724457
149518393,1437746881
149520725,1437769305
149523057,1437791729
149525389,1437814153
149527721,1437836577
149530053,1437859001
149532385,1437881425
149534717,1437903849
149537049,1437926273
149539381,1437948697
149541713,1437971121
149544045,1437993545
149546377,1438015969
149548709,1438038393
149551041,1438060817
149553373,1438083241
149555705,1438105665
149558037,1438128089
149560369,1438150513
149562701,1438172937
149565033,1438195361
149567365,1438217785
149569697,1438240209
149572029,1438262633
149574361,1438285057
149576693,1438307481
149579025,1438329905
149581357,1438352329
149583689,1438374753
149586021,1438397177
149588353,1438419601
149590685,1438442025
149593017,1438464449
149595349,1438486873
149597681,1438509297
149600013,1438531721
149602345,1438554145
149604677,1438576569
149607009,1438598993
149609341,1438621417
149611673,1438643841
149614005,1438666265
149616337,1438688689
149618669,1438711113
149621001,1438733537
149623333,1438755961
149625665,1438778385
149627997,1438800809
149630329,1438823233
149632661,1438845657
149634993,1438868081
149637325,1438890505
149639657,1438912929
149641989,1438935353
149644321,1438957777
149646653,1438980201
149648985,1439002625
149651317,1439025049
149653649,1439047473
149655981,1439069897
149658313,1439092321
149660645,1439114745
149662977,1439137169
149665309,1439159593
149667641,1439182017
149669973,1439204441
149672305,1439226865
149674637,1439249289
149676969,1439271713
149679301,1439294137
149681633,1439316561
149683965,1439338985
149686297,1439361409
149688629,1439383833
149690961,1439406257
149693293,1439428681
149695625,1439451105
149697957,1439473529
149700289,1439495953
149702621,1439518377
149704953,1439540801
149707285,1439563225
149709617,1439585649
149711949,1439608073
149714281,1439630497
149716613,1439652921
149718945,1439675345
149721277,1439697769
149723609,1439720193
149725941,1439742617
149728273,1439765041
149730605,1439787465
149732937,1439809889
149735269,1439832313
149737601,1439854737
149739933,1439877161
149742265,1439899585
149744597,1439922009
149746929,1439944433
149749261,1439966857
149751593,1439989281
149753925,1440011705
149756257,1440034129
149758589,1440056553
149760921,1440078977
149763253,1440101401
149765585,1440123825
149767917,1440146249
149770249,1440168673
149772581,1440191097
149774913,1440213521
149777245,1440235945
149779577,1440258369
149781909,1440280793
149784241,1440303217
149786573,1440325641
149788905,1440348065
149791237,1440370489
149793569,1440392913
149795901,1440415337
149798233,1440437761
149800565,1440460185
149802897,1440482609
149805229,1440505033
149807561,1440527457
149809893,1440549881
149812225,1440572305
149814557,1440594729
149816889,1440617153
149819221,1440639577
149821553,1440662001
149823885,1440684425
149826217,1440706849
149828549,1440729273
149830881,1440751697
149833213,1440774121
149835545,1440796545
149837877,1440818969
149840209,1440841393
149842541,1440863817
149844873,1440886241
149847205,1440908665
149849537,1440931089
149851869,1440953513
149854201,1440975937
149856533,1440998361
149858865,1441020785
149861197,1441043209
149863529,1441065633
149865861,1441088057
149868193,1441110481
149870525,1441132905
149872857,1441155329
149875189,1441177753
149877521,1441200177
149879853,1441222601
149882185,1441245025
149884517,1441267449
149886849,1441289873
149889181,1441312297
149891513,1441334721
149893845,1441357145
149896177,1441379569
149898509,1441401993
149900841,1441424417
149903173,1441446841
149905505,1441469265
149907837,1441491689
149910169,1441514113
149912501,1441536537
149914833,1441558961
149917165,1441581385
149919497,1441603809
149921829,1441626233
149924161,1441648657
149926493,1441671081
149928825,1441693505
149931157,1441715929
149933489,1441738353
149935821,1441760777
149938153,1441783201
149940485,1441805625
149942817,1441828049
149945149,1441850473
149947481,1441872897
149949813,1441895321
149952145,1441917745
149954477,1441940169
149956809,1441962593
149959141,1441985017
149961473,1442007441
149963805,1442029865
149966137,1442052289
149968469,1442074713
149970801,1442097137
